workflow_id,request_id,step_id,node_id,source_node,target_node,agent_name,guardrail_type,policy_id,text_hash,trust_boundary,risk_level,original_latency_ms,original_cost_usd,recommended_decision,reason,reused_from_step_id,safe_to_optimize,graph_path_id,path_type,protected_boundary,audit_required
wf_214,req_c09d0f45,4,req_c09d0f45_AgentC,AgentB,AgentC,AgentC,SENSITIVE_INFO_CHECK,policy_v3,2ca26547d1b5,AGENT_TO_AGENT_INTERNAL,high,156.99,6.5e-05,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,3.0,False,req_c09d0f45_p0,final,False,True
wf_214,req_c09d0f45,5,req_c09d0f45_FinalAnswer,AgentC,FinalAnswer,FinalAnswer,SENSITIVE_INFO_CHECK,policy_v3,2ca26547d1b5,AGENT_TO_FINAL_RESPONSE,high,215.3,6.8e-05,KEEP,protected_trust_boundary_always_kept,,False,req_c09d0f45_p0,final,True,False
wf_214,req_c09d0f45,6,req_c09d0f45_PlannerAgent,User,PlannerAgent,PlannerAgent,PII_CHECK,policy_v1,2ca26547d1b5,USER_TO_AGENT,high,148.81,7.1e-05,KEEP,protected_trust_boundary_always_kept,,False,req_c09d0f45_p0,final,True,False
wf_214,req_c09d0f45,7,req_c09d0f45_AgentA,PlannerAgent,AgentA,AgentA,PII_CHECK,policy_v1,2ca26547d1b5,AGENT_TO_AGENT_INTERNAL,high,137.5,6.6e-05,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,6.0,False,req_c09d0f45_p0,final,False,True
wf_214,req_c09d0f45,8,req_c09d0f45_AgentB,AgentA,AgentB,AgentB,PII_CHECK,policy_v3,2ca26547d1b5,AGENT_TO_AGENT_INTERNAL,high,166.58,7.2e-05,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,7.0,False,req_c09d0f45_p0,final,False,True
wf_214,req_c09d0f45,9,req_c09d0f45_AgentC,AgentB,AgentC,AgentC,PII_CHECK,policy_v3,2ca26547d1b5,AGENT_TO_AGENT_INTERNAL,high,139.42,6.6e-05,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,8.0,False,req_c09d0f45_p0,final,False,True
wf_214,req_c09d0f45,10,req_c09d0f45_FinalAnswer,AgentC,FinalAnswer,FinalAnswer,PII_CHECK,policy_v3,2ca26547d1b5,AGENT_TO_FINAL_RESPONSE,high,134.82,7.3e-05,KEEP,protected_trust_boundary_always_kept,,False,req_c09d0f45_p0,final,True,False
wf_215,req_3c11ef4f,1,req_3c11ef4f_PlannerAgent,User,PlannerAgent,PlannerAgent,GROUNDING_CHECK,policy_v2,093b80bfb1de,USER_TO_AGENT,high,417.57,0.000432,KEEP,protected_trust_boundary_always_kept,,False,req_3c11ef4f_p0,final,True,False
wf_215,req_3c11ef4f,2,req_3c11ef4f_RetrievalAgent,PlannerAgent,RetrievalAgent,RetrievalAgent,GROUNDING_CHECK,policy_v2,093b80bfb1de,AGENT_TO_AGENT_INTERNAL,high,368.88,0.00042,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,1.0,False,req_3c11ef4f_p0,final,False,True
wf_215,req_3c11ef4f,3,req_3c11ef4f_ComplianceAgent,RetrievalAgent,ComplianceAgent,ComplianceAgent,GROUNDING_CHECK,policy_v2,093b80bfb1de,AGENT_TO_AGENT_INTERNAL,high,378.94,0.000416,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,2.0,False,req_3c11ef4f_p0,final,False,True
wf_215,req_3c11ef4f,4,req_3c11ef4f_FinalAnswer,ComplianceAgent,FinalAnswer,FinalAnswer,GROUNDING_CHECK,policy_v2,093b80bfb1de,AGENT_TO_FINAL_RESPONSE,high,434.05,0.000369,KEEP,protected_trust_boundary_always_kept,,False,req_3c11ef4f_p0,final,True,False
wf_216,req_2c54f852,1,req_2c54f852_PlannerAgent,User,PlannerAgent,PlannerAgent,PROMPT_ATTACK_CHECK,policy_v1,9c949bfb5eea,USER_TO_AGENT,high,277.25,0.000292,KEEP,protected_trust_boundary_always_kept,,False,req_2c54f852_p0,final,True,False
wf_216,req_2c54f852,2,req_2c54f852_MarketDataTool,PlannerAgent,MarketDataTool,MarketDataTool,PROMPT_ATTACK_CHECK,policy_v1,9c949bfb5eea,AGENT_TO_TOOL,high,239.35,0.000315,KEEP,protected_trust_boundary_always_kept,,False,req_2c54f852_p0,final,True,False
wf_216,req_2c54f852,4,req_2c54f852_AggregatorAgent,MarketDataTool,AggregatorAgent,AggregatorAgent,PROMPT_ATTACK_CHECK,policy_v1,9c949bfb5eea,TOOL_TO_AGENT,high,219.27,0.000319,KEEP,protected_trust_boundary_always_kept,,False,req_2c54f852_p0,final,True,False
wf_216,req_2c54f852,6,req_2c54f852_ComplianceAgent,AggregatorAgent,ComplianceAgent,ComplianceAgent,PROMPT_ATTACK_CHECK,policy_v1,9c949bfb5eea,AGENT_TO_AGENT_INTERNAL,high,274.2,0.000291,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,4.0,False,req_2c54f852_p0,final,False,True
wf_216,req_2c54f852,7,req_2c54f852_FinalAnswer,ComplianceAgent,FinalAnswer,FinalAnswer,PROMPT_ATTACK_CHECK,policy_v1,9c949bfb5eea,AGENT_TO_FINAL_RESPONSE,high,279.29,0.000318,KEEP,protected_trust_boundary_always_kept,,False,req_2c54f852_p0,final,True,False
wf_216,req_2c54f852,8,req_2c54f852_PlannerAgent,User,PlannerAgent,PlannerAgent,PII_CHECK,policy_v1,9c949bfb5eea,USER_TO_AGENT,high,160.42,7e-05,KEEP,protected_trust_boundary_always_kept,,False,req_2c54f852_p0,final,True,False
wf_216,req_2c54f852,9,req_2c54f852_MarketDataTool,PlannerAgent,MarketDataTool,MarketDataTool,PII_CHECK,policy_v1,9c949bfb5eea,AGENT_TO_TOOL,high,184.6,7e-05,KEEP,protected_trust_boundary_always_kept,,False,req_2c54f852_p0,final,True,False
wf_216,req_2c54f852,11,req_2c54f852_AggregatorAgent,MarketDataTool,AggregatorAgent,AggregatorAgent,PII_CHECK,policy_v1,9c949bfb5eea,TOOL_TO_AGENT,high,151.99,6.3e-05,KEEP,protected_trust_boundary_always_kept,,False,req_2c54f852_p0,final,True,False
wf_216,req_2c54f852,13,req_2c54f852_ComplianceAgent,AggregatorAgent,ComplianceAgent,ComplianceAgent,PII_CHECK,policy_v1,9c949bfb5eea,AGENT_TO_AGENT_INTERNAL,high,172.31,7.4e-05,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,11.0,False,req_2c54f852_p0,final,False,True
wf_216,req_2c54f852,14,req_2c54f852_FinalAnswer,ComplianceAgent,FinalAnswer,FinalAnswer,PII_CHECK,policy_v1,9c949bfb5eea,AGENT_TO_FINAL_RESPONSE,high,153.77,7.2e-05,KEEP,protected_trust_boundary_always_kept,,False,req_2c54f852_p0,final,True,False
wf_216,req_2c54f852,3,req_2c54f852_RiskModelTool,PlannerAgent,RiskModelTool,RiskModelTool,PROMPT_ATTACK_CHECK,policy_v1,9c949bfb5eea,AGENT_TO_TOOL,high,234.06,0.000316,KEEP,protected_trust_boundary_always_kept,,False,req_2c54f852_p1,final,True,False
wf_216,req_2c54f852,5,req_2c54f852_AggregatorAgent,RiskModelTool,AggregatorAgent,AggregatorAgent,PROMPT_ATTACK_CHECK,policy_v1,9c949bfb5eea,TOOL_TO_AGENT,high,275.52,0.000301,KEEP,protected_trust_boundary_always_kept,,False,req_2c54f852_p1,final,True,False
wf_216,req_2c54f852,10,req_2c54f852_RiskModelTool,PlannerAgent,RiskModelTool,RiskModelTool,PII_CHECK,policy_v1,9c949bfb5eea,AGENT_TO_TOOL,high,154.37,7.4e-05,KEEP,protected_trust_boundary_always_kept,,False,req_2c54f852_p1,final,True,False
wf_216,req_2c54f852,12,req_2c54f852_AggregatorAgent,RiskModelTool,AggregatorAgent,AggregatorAgent,PII_CHECK,policy_v1,9c949bfb5eea,TOOL_TO_AGENT,high,149.79,6.5e-05,KEEP,protected_trust_boundary_always_kept,,False,req_2c54f852_p1,final,True,False
wf_217,req_27bf311f,1,req_27bf311f_PlannerAgent,User,PlannerAgent,PlannerAgent,PII_CHECK,policy_v2,7c034e70c3b4,USER_TO_AGENT,medium,139.98,6.2e-05,KEEP,protected_trust_boundary_always_kept,,False,req_27bf311f_o0,orphan_branch,True,False
wf_217,req_27bf311f,2,req_27bf311f_CodeGenTool,PlannerAgent,CodeGenTool,CodeGenTool,PII_CHECK,policy_v2,7c034e70c3b4,AGENT_TO_TOOL,medium,157.48,5.7e-05,KEEP,protected_trust_boundary_always_kept,,False,req_27bf311f_o0,orphan_branch,True,False
wf_217,req_27bf311f,3,req_27bf311f_ReviewerAgent,CodeGenTool,ReviewerAgent,ReviewerAgent,PII_CHECK,policy_v2,7c034e70c3b4,TOOL_TO_AGENT,medium,137.52,5.6e-05,KEEP,protected_trust_boundary_always_kept,,False,req_27bf311f_o0,orphan_branch,True,False
wf_217,req_27bf311f,-1,req_27bf311f_FinalAnswer_boundary_gap,?,FinalAnswer,FinalAnswer,PII_CHECK,,,AGENT_TO_FINAL_RESPONSE,unknown,0.0,0.0,MOVE_TO_BOUNDARY,no_guardrail_check_found_on_agent_to_final_response_boundary,,False,req_27bf311f_p0,boundary_gap,True,True
wf_218,req_ff608b7f,1,req_ff608b7f_PlannerAgent,User,PlannerAgent,PlannerAgent,GROUNDING_CHECK,policy_v3,d411348d672f,USER_TO_AGENT,high,398.56,0.000434,KEEP,protected_trust_boundary_always_kept,,False,req_ff608b7f_o0,orphan_branch,True,False
wf_218,req_ff608b7f,2,req_ff608b7f_TriageAgent,PlannerAgent,TriageAgent,TriageAgent,GROUNDING_CHECK,policy_v3,d411348d672f,AGENT_TO_AGENT_INTERNAL,high,396.73,0.000396,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,1.0,False,req_ff608b7f_o0,orphan_branch,False,True
wf_218,req_ff608b7f,3,req_ff608b7f_ComplianceAgent,TriageAgent,ComplianceAgent,ComplianceAgent,GROUNDING_CHECK,policy_v2,d411348d672f,AGENT_TO_AGENT_INTERNAL,high,374.02,0.000431,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,2.0,False,req_ff608b7f_o0,orphan_branch,False,True
wf_218,req_ff608b7f,-1,req_ff608b7f_FinalAnswer_boundary_gap,?,FinalAnswer,FinalAnswer,GROUNDING_CHECK,,,AGENT_TO_FINAL_RESPONSE,unknown,0.0,0.0,MOVE_TO_BOUNDARY,no_guardrail_check_found_on_agent_to_final_response_boundary,,False,req_ff608b7f_p0,boundary_gap,True,True
wf_219,req_e43f8c88,1,req_e43f8c88_PlannerAgent,User,PlannerAgent,PlannerAgent,GROUNDING_CHECK,policy_v1,d07b08655a8f,USER_TO_AGENT,medium,307.64,0.000332,KEEP,protected_trust_boundary_always_kept,,False,req_e43f8c88_p0,final,True,False
wf_219,req_e43f8c88,2,req_e43f8c88_AgentA,PlannerAgent,AgentA,AgentA,GROUNDING_CHECK,policy_v1,d07b08655a8f,AGENT_TO_AGENT_INTERNAL,medium,332.21,0.000317,REUSE_PREVIOUS_DECISION,medium_risk_internal_duplicate_reuse_prior_decision,1.0,True,req_e43f8c88_p0,final,False,True
wf_219,req_e43f8c88,3,req_e43f8c88_AgentB,AgentA,AgentB,AgentB,GROUNDING_CHECK,policy_v1,d07b08655a8f,AGENT_TO_AGENT_INTERNAL,medium,264.27,0.000319,REUSE_PREVIOUS_DECISION,medium_risk_internal_duplicate_reuse_prior_decision,2.0,True,req_e43f8c88_p0,final,False,True
wf_219,req_e43f8c88,4,req_e43f8c88_AgentC,AgentB,AgentC,AgentC,GROUNDING_CHECK,policy_v1,d07b08655a8f,AGENT_TO_AGENT_INTERNAL,medium,274.67,0.000378,HUMAN_REVIEW_REQUIRED,conflicting_guardrail_results,3.0,False,req_e43f8c88_p0,final,False,True
wf_219,req_e43f8c88,5,req_e43f8c88_AgentD,AgentC,AgentD,AgentD,GROUNDING_CHECK,policy_v1,d07b08655a8f,AGENT_TO_AGENT_INTERNAL,medium,367.27,0.000373,KEEP,previous_result_BLOCK_not_reusable,,False,req_e43f8c88_p0,final,False,False
wf_219,req_e43f8c88,6,req_e43f8c88_AgentE,AgentD,AgentE,AgentE,GROUNDING_CHECK,policy_v1,d07b08655a8f,AGENT_TO_AGENT_INTERNAL,medium,312.81,0.000332,KEEP,previous_result_BLOCK_not_reusable,,False,req_e43f8c88_p0,final,False,False
wf_219,req_e43f8c88,7,req_e43f8c88_FinalAnswer,AgentE,FinalAnswer,FinalAnswer,GROUNDING_CHECK,policy_v1,d07b08655a8f,AGENT_TO_FINAL_RESPONSE,medium,336.43,0.000356,KEEP,protected_trust_boundary_always_kept,,False,req_e43f8c88_p0,final,True,False
wf_220,req_37de02b8,1,req_37de02b8_PlannerAgent,User,PlannerAgent,PlannerAgent,PROMPT_ATTACK_CHECK,policy_v1,ab7232a7009e,USER_TO_AGENT,low,178.85,0.000208,KEEP,protected_trust_boundary_always_kept,,False,req_37de02b8_p0,final,True,False
wf_220,req_37de02b8,2,req_37de02b8_AgentA,PlannerAgent,AgentA,AgentA,PROMPT_ATTACK_CHECK,policy_v1,ab7232a7009e,AGENT_TO_AGENT_INTERNAL,low,171.36,0.00022,SKIP_REDUNDANT_WITH_AUDIT,low_risk_internal_duplicate_same_text_same_policy_previous_pass,1.0,True,req_37de02b8_p0,final,False,True
wf_220,req_37de02b8,3,req_37de02b8_AgentB,AgentA,AgentB,AgentB,PROMPT_ATTACK_CHECK,policy_v1,ab7232a7009e,AGENT_TO_AGENT_INTERNAL,low,158.99,0.000214,SKIP_REDUNDANT_WITH_AUDIT,low_risk_internal_duplicate_same_text_same_policy_previous_pass,2.0,True,req_37de02b8_p0,final,False,True
wf_220,req_37de02b8,4,req_37de02b8_AgentC,AgentB,AgentC,AgentC,PROMPT_ATTACK_CHECK,policy_v1,ab7232a7009e,AGENT_TO_AGENT_INTERNAL,low,191.59,0.000206,SKIP_REDUNDANT_WITH_AUDIT,low_risk_internal_duplicate_same_text_same_policy_previous_pass,3.0,True,req_37de02b8_p0,final,False,True
wf_220,req_37de02b8,5,req_37de02b8_AgentD,AgentC,AgentD,AgentD,PROMPT_ATTACK_CHECK,policy_v1,ab7232a7009e,AGENT_TO_AGENT_INTERNAL,low,203.17,0.000211,SKIP_REDUNDANT_WITH_AUDIT,low_risk_internal_duplicate_same_text_same_policy_previous_pass,4.0,True,req_37de02b8_p0,final,False,True
wf_220,req_37de02b8,6,req_37de02b8_AgentE,AgentD,AgentE,AgentE,PROMPT_ATTACK_CHECK,policy_v1,ab7232a7009e,AGENT_TO_AGENT_INTERNAL,low,212.08,0.00023,SKIP_REDUNDANT_WITH_AUDIT,low_risk_internal_duplicate_same_text_same_policy_previous_pass,5.0,True,req_37de02b8_p0,final,False,True
wf_220,req_37de02b8,7,req_37de02b8_FinalAnswer,AgentE,FinalAnswer,FinalAnswer,PROMPT_ATTACK_CHECK,policy_v1,ab7232a7009e,AGENT_TO_FINAL_RESPONSE,low,224.46,0.000222,KEEP,protected_trust_boundary_always_kept,,False,req_37de02b8_p0,final,True,False
wf_221,req_559489e6,1,req_559489e6_PlannerAgent,User,PlannerAgent,PlannerAgent,GROUNDING_CHECK,policy_v1,ab7232a7009e,USER_TO_AGENT,medium,262.04,0.000355,KEEP,protected_trust_boundary_always_kept,,False,req_559489e6_p0,final,True,False
wf_221,req_559489e6,2,req_559489e6_AgentA,PlannerAgent,AgentA,AgentA,GROUNDING_CHECK,policy_v1,ab7232a7009e,AGENT_TO_AGENT_INTERNAL,medium,286.83,0.00037,REUSE_PREVIOUS_DECISION,medium_risk_internal_duplicate_reuse_prior_decision,1.0,True,req_559489e6_p0,final,False,True
wf_221,req_559489e6,3,req_559489e6_AgentB,AgentA,AgentB,AgentB,GROUNDING_CHECK,policy_v1,ab7232a7009e,AGENT_TO_AGENT_INTERNAL,medium,299.26,0.000377,REUSE_PREVIOUS_DECISION,medium_risk_internal_duplicate_reuse_prior_decision,2.0,True,req_559489e6_p0,final,False,True
wf_221,req_559489e6,4,req_559489e6_AgentC,AgentB,AgentC,AgentC,GROUNDING_CHECK,policy_v1,ab7232a7009e,AGENT_TO_AGENT_INTERNAL,medium,364.86,0.000323,REUSE_PREVIOUS_DECISION,medium_risk_internal_duplicate_reuse_prior_decision,3.0,True,req_559489e6_p0,final,False,True
wf_221,req_559489e6,5,req_559489e6_AgentD,AgentC,AgentD,AgentD,GROUNDING_CHECK,policy_v1,ab7232a7009e,AGENT_TO_AGENT_INTERNAL,medium,352.38,0.000344,REUSE_PREVIOUS_DECISION,medium_risk_internal_duplicate_reuse_prior_decision,4.0,True,req_559489e6_p0,final,False,True
wf_221,req_559489e6,6,req_559489e6_AgentE,AgentD,AgentE,AgentE,GROUNDING_CHECK,policy_v1,ab7232a7009e,AGENT_TO_AGENT_INTERNAL,medium,357.65,0.000349,REUSE_PREVIOUS_DECISION,medium_risk_internal_duplicate_reuse_prior_decision,5.0,True,req_559489e6_p0,final,False,True
wf_221,req_559489e6,7,req_559489e6_FinalAnswer,AgentE,FinalAnswer,FinalAnswer,GROUNDING_CHECK,policy_v1,ab7232a7009e,AGENT_TO_FINAL_RESPONSE,medium,274.57,0.000376,KEEP,protected_trust_boundary_always_kept,,False,req_559489e6_p0,final,True,False
wf_222,req_c22c3166,1,req_c22c3166_PlannerAgent,User,PlannerAgent,PlannerAgent,GROUNDING_CHECK,policy_v3,878d18e94f35,USER_TO_AGENT,low,221.99,0.000301,KEEP,protected_trust_boundary_always_kept,,False,req_c22c3166_o0,orphan_branch,True,False
wf_222,req_c22c3166,2,req_c22c3166_AgentA,PlannerAgent,AgentA,AgentA,GROUNDING_CHECK,policy_v3,878d18e94f35,AGENT_TO_AGENT_INTERNAL,low,260.4,0.000314,KEEP,orphan_branch_dead_end_conservatively_kept;low_risk_internal_duplicate_same_text_same_policy_previous_pass,1.0,False,req_c22c3166_o0,orphan_branch,False,False
wf_222,req_c22c3166,3,req_c22c3166_AgentB,AgentA,AgentB,AgentB,GROUNDING_CHECK,policy_v3,878d18e94f35,AGENT_TO_AGENT_INTERNAL,low,322.35,0.000312,KEEP,orphan_branch_dead_end_conservatively_kept;low_risk_internal_duplicate_same_text_same_policy_previous_pass,2.0,False,req_c22c3166_o0,orphan_branch,False,False
wf_222,req_c22c3166,4,req_c22c3166_AgentC,AgentB,AgentC,AgentC,GROUNDING_CHECK,policy_v3,878d18e94f35,AGENT_TO_AGENT_INTERNAL,low,294.51,0.000281,KEEP,orphan_branch_dead_end_conservatively_kept;low_risk_internal_duplicate_same_text_same_policy_previous_pass,3.0,False,req_c22c3166_o0,orphan_branch,False,False
wf_222,req_c22c3166,5,req_c22c3166_PlannerAgent,User,PlannerAgent,PlannerAgent,SENSITIVE_INFO_CHECK,policy_v3,878d18e94f35,USER_TO_AGENT,low,124.84,4.9e-05,KEEP,protected_trust_boundary_always_kept,,False,req_c22c3166_o0,orphan_branch,True,False
wf_222,req_c22c3166,6,req_c22c3166_AgentA,PlannerAgent,AgentA,AgentA,SENSITIVE_INFO_CHECK,policy_v3,878d18e94f35,AGENT_TO_AGENT_INTERNAL,low,159.77,4.9e-05,KEEP,previous_result_BLOCK_not_reusable,,False,req_c22c3166_o0,orphan_branch,False,False
wf_222,req_c22c3166,7,req_c22c3166_AgentB,AgentA,AgentB,AgentB,SENSITIVE_INFO_CHECK,policy_v3,878d18e94f35,AGENT_TO_AGENT_INTERNAL,low,148.46,5.4e-05,KEEP,previous_result_WARN_not_reusable,,False,req_c22c3166_o0,orphan_branch,False,False
wf_222,req_c22c3166,8,req_c22c3166_AgentC,AgentB,AgentC,AgentC,SENSITIVE_INFO_CHECK,policy_v3,878d18e94f35,AGENT_TO_AGENT_INTERNAL,low,139.32,5e-05,KEEP,previous_result_WARN_not_reusable,,False,req_c22c3166_o0,orphan_branch,False,False
wf_222,req_c22c3166,-1,req_c22c3166_FinalAnswer_boundary_gap,?,FinalAnswer,FinalAnswer,GROUNDING_CHECK,,,AGENT_TO_FINAL_RESPONSE,unknown,0.0,0.0,MOVE_TO_BOUNDARY,no_guardrail_check_found_on_agent_to_final_response_boundary,,False,req_c22c3166_p0,boundary_gap,True,True
wf_223,req_a20ff4ce,1,req_a20ff4ce_PlannerAgent,User,PlannerAgent,PlannerAgent,PROMPT_ATTACK_CHECK,policy_v2,878d18e94f35,USER_TO_AGENT,high,272.33,0.000306,KEEP,protected_trust_boundary_always_kept,,False,req_a20ff4ce_p0,final,True,False
wf_223,req_a20ff4ce,2,req_a20ff4ce_RetrievalAgent,PlannerAgent,RetrievalAgent,RetrievalAgent,PROMPT_ATTACK_CHECK,policy_v2,878d18e94f35,AGENT_TO_AGENT_INTERNAL,high,225.04,0.000324,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,1.0,False,req_a20ff4ce_p0,final,False,True
wf_223,req_a20ff4ce,4,req_a20ff4ce_SummarizerAgent,RetrievalAgent,SummarizerAgent,SummarizerAgent,PROMPT_ATTACK_CHECK,policy_v2,878d18e94f35,AGENT_TO_AGENT_INTERNAL,high,300.31,0.000314,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,2.0,False,req_a20ff4ce_p0,final,False,True
wf_223,req_a20ff4ce,6,req_a20ff4ce_FinalAnswer,SummarizerAgent,FinalAnswer,FinalAnswer,PROMPT_ATTACK_CHECK,policy_v2,878d18e94f35,AGENT_TO_FINAL_RESPONSE,high,300.81,0.000294,KEEP,protected_trust_boundary_always_kept,,False,req_a20ff4ce_p0,final,True,False
wf_223,req_a20ff4ce,7,req_a20ff4ce_PlannerAgent,User,PlannerAgent,PlannerAgent,SENSITIVE_INFO_CHECK,policy_v2,878d18e94f35,USER_TO_AGENT,high,208.9,7.2e-05,KEEP,protected_trust_boundary_always_kept,,False,req_a20ff4ce_p0,final,True,False
wf_223,req_a20ff4ce,8,req_a20ff4ce_RetrievalAgent,PlannerAgent,RetrievalAgent,RetrievalAgent,SENSITIVE_INFO_CHECK,policy_v2,878d18e94f35,AGENT_TO_AGENT_INTERNAL,high,167.76,6.1e-05,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,7.0,False,req_a20ff4ce_p0,final,False,True
wf_223,req_a20ff4ce,10,req_a20ff4ce_SummarizerAgent,RetrievalAgent,SummarizerAgent,SummarizerAgent,SENSITIVE_INFO_CHECK,policy_v2,878d18e94f35,AGENT_TO_AGENT_INTERNAL,high,211.83,7.2e-05,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,8.0,False,req_a20ff4ce_p0,final,False,True
wf_223,req_a20ff4ce,12,req_a20ff4ce_FinalAnswer,SummarizerAgent,FinalAnswer,FinalAnswer,SENSITIVE_INFO_CHECK,policy_v2,878d18e94f35,AGENT_TO_FINAL_RESPONSE,high,149.8,6.7e-05,KEEP,protected_trust_boundary_always_kept,,False,req_a20ff4ce_p0,final,True,False
wf_223,req_a20ff4ce,3,req_a20ff4ce_ComplianceAgent,PlannerAgent,ComplianceAgent,ComplianceAgent,PROMPT_ATTACK_CHECK,policy_v2,878d18e94f35,AGENT_TO_AGENT_INTERNAL,high,258.49,0.000294,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,1.0,False,req_a20ff4ce_p1,final,False,True
wf_223,req_a20ff4ce,5,req_a20ff4ce_SummarizerAgent,ComplianceAgent,SummarizerAgent,SummarizerAgent,PROMPT_ATTACK_CHECK,policy_v2,878d18e94f35,AGENT_TO_AGENT_INTERNAL,high,219.51,0.000295,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,3.0,False,req_a20ff4ce_p1,final,False,True
wf_223,req_a20ff4ce,9,req_a20ff4ce_ComplianceAgent,PlannerAgent,ComplianceAgent,ComplianceAgent,SENSITIVE_INFO_CHECK,policy_v2,878d18e94f35,AGENT_TO_AGENT_INTERNAL,high,213.97,7.3e-05,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,7.0,False,req_a20ff4ce_p1,final,False,True
wf_223,req_a20ff4ce,11,req_a20ff4ce_SummarizerAgent,ComplianceAgent,SummarizerAgent,SummarizerAgent,SENSITIVE_INFO_CHECK,policy_v2,878d18e94f35,AGENT_TO_AGENT_INTERNAL,high,170.12,6.2e-05,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,9.0,False,req_a20ff4ce_p1,final,False,True
wf_224,req_c5297cca,1,req_c5297cca_PlannerAgent,User,PlannerAgent,PlannerAgent,SENSITIVE_INFO_CHECK,policy_v1,d411348d672f,USER_TO_AGENT,low,123.51,5e-05,KEEP,protected_trust_boundary_always_kept,,False,req_c5297cca_p0,final,True,False
wf_224,req_c5297cca,2,req_c5297cca_RetrievalAgent,PlannerAgent,RetrievalAgent,RetrievalAgent,SENSITIVE_INFO_CHECK,policy_v1,d411348d672f,AGENT_TO_AGENT_INTERNAL,low,156.89,5e-05,SKIP_REDUNDANT_WITH_AUDIT,low_risk_internal_duplicate_same_text_same_policy_previous_pass,1.0,True,req_c5297cca_p0,final,False,True
wf_224,req_c5297cca,3,req_c5297cca_AnalysisAgent,RetrievalAgent,AnalysisAgent,AnalysisAgent,SENSITIVE_INFO_CHECK,policy_v1,d411348d672f,AGENT_TO_AGENT_INTERNAL,low,144.63,4.9e-05,SKIP_REDUNDANT_WITH_AUDIT,low_risk_internal_duplicate_same_text_same_policy_previous_pass,2.0,True,req_c5297cca_p0,final,False,True
wf_224,req_c5297cca,4,req_c5297cca_FinalAnswer,AnalysisAgent,FinalAnswer,FinalAnswer,SENSITIVE_INFO_CHECK,policy_v1,d411348d672f,AGENT_TO_FINAL_RESPONSE,low,110.8,5.4e-05,KEEP,protected_trust_boundary_always_kept,,False,req_c5297cca_p0,final,True,False
wf_225,req_b7dba4f5,1,req_b7dba4f5_PlannerAgent,User,PlannerAgent,PlannerAgent,SENSITIVE_INFO_CHECK,policy_v2,1457148eef7a,USER_TO_AGENT,low,112.14,5.2e-05,KEEP,protected_trust_boundary_always_kept,,False,req_b7dba4f5_p0,final,True,False
wf_225,req_b7dba4f5,2,req_b7dba4f5_SearchTool,PlannerAgent,SearchTool,SearchTool,SENSITIVE_INFO_CHECK,policy_v2,1457148eef7a,AGENT_TO_TOOL,low,135.93,5e-05,KEEP,protected_trust_boundary_always_kept,,False,req_b7dba4f5_p0,final,True,False
wf_225,req_b7dba4f5,3,req_b7dba4f5_AnalysisAgent,SearchTool,AnalysisAgent,AnalysisAgent,SENSITIVE_INFO_CHECK,policy_v2,1457148eef7a,TOOL_TO_AGENT,low,151.08,4.9e-05,KEEP,protected_trust_boundary_always_kept,,False,req_b7dba4f5_p0,final,True,False
wf_225,req_b7dba4f5,4,req_b7dba4f5_DatabaseTool,AnalysisAgent,DatabaseTool,DatabaseTool,SENSITIVE_INFO_CHECK,policy_v2,1457148eef7a,AGENT_TO_TOOL,low,116.11,4.5e-05,KEEP,protected_trust_boundary_always_kept,,False,req_b7dba4f5_p0,final,True,False
wf_225,req_b7dba4f5,5,req_b7dba4f5_SummarizerAgent,DatabaseTool,SummarizerAgent,SummarizerAgent,SENSITIVE_INFO_CHECK,policy_v2,1457148eef7a,TOOL_TO_AGENT,low,122.8,5.2e-05,KEEP,protected_trust_boundary_always_kept,,False,req_b7dba4f5_p0,final,True,False
wf_225,req_b7dba4f5,6,req_b7dba4f5_FinalAnswer,SummarizerAgent,FinalAnswer,FinalAnswer,SENSITIVE_INFO_CHECK,policy_v2,1457148eef7a,AGENT_TO_FINAL_RESPONSE,low,148.85,4.9e-05,KEEP,protected_trust_boundary_always_kept,,False,req_b7dba4f5_p0,final,True,False
