node_id,workflow_id,request_id,node_name,node_type,agent_name,risk_level,input_text_hash,output_text_hash,guardrail_check_count
req_f5f9c980_User,wf_208,req_f5f9c980,User,user,User,low,7c034e70c3b4,7c034e70c3b4,0
req_f5f9c980_PlannerAgent,wf_208,req_f5f9c980,PlannerAgent,agent,PlannerAgent,low,7c034e70c3b4,7c034e70c3b4,1
req_f5f9c980_AgentA,wf_208,req_f5f9c980,AgentA,agent,AgentA,low,7c034e70c3b4,7c034e70c3b4,1
req_f5f9c980_AgentB,wf_208,req_f5f9c980,AgentB,agent,AgentB,low,7c034e70c3b4,7c034e70c3b4,1
req_f5f9c980_AgentC,wf_208,req_f5f9c980,AgentC,agent,AgentC,low,7c034e70c3b4,7c034e70c3b4,1
req_f5f9c980_FinalAnswer,wf_208,req_f5f9c980,FinalAnswer,final,FinalAnswer,low,7c034e70c3b4,7c034e70c3b4,1
req_96a103c7_User,wf_209,req_96a103c7,User,user,User,low,1457148eef7a,1457148eef7a,0
req_96a103c7_PlannerAgent,wf_209,req_96a103c7,PlannerAgent,agent,PlannerAgent,low,1457148eef7a,1457148eef7a,2
req_96a103c7_RetrievalAgent,wf_209,req_96a103c7,RetrievalAgent,agent,RetrievalAgent,low,1457148eef7a,1457148eef7a,2
req_96a103c7_ComplianceAgent,wf_209,req_96a103c7,ComplianceAgent,agent,ComplianceAgent,low,1457148eef7a,1457148eef7a,2
req_96a103c7_SummarizerAgent,wf_209,req_96a103c7,SummarizerAgent,agent,SummarizerAgent,low,1457148eef7a,1457148eef7a,4
req_96a103c7_FinalAnswer,wf_209,req_96a103c7,FinalAnswer,final,FinalAnswer,low,1457148eef7a,1457148eef7a,2
req_4a9948c2_User,wf_210,req_4a9948c2,User,user,User,high,9c949bfb5eea,9c949bfb5eea,0
req_4a9948c2_PlannerAgent,wf_210,req_4a9948c2,PlannerAgent,agent,PlannerAgent,high,9c949bfb5eea,9c949bfb5eea,1
req_4a9948c2_RetrievalAgent,wf_210,req_4a9948c2,RetrievalAgent,agent,RetrievalAgent,high,9c949bfb5eea,9c949bfb5eea,1
req_4a9948c2_AnalysisAgent,wf_210,req_4a9948c2,AnalysisAgent,agent,AnalysisAgent,high,9c949bfb5eea,9c949bfb5eea,1
req_4a9948c2_FinalAnswer,wf_210,req_4a9948c2,FinalAnswer,final,FinalAnswer,high,9c949bfb5eea,9c949bfb5eea,1
req_5872aaba_User,wf_211,req_5872aaba,User,user,User,high,3c072b9c5c28,3c072b9c5c28,0
req_5872aaba_PlannerAgent,wf_211,req_5872aaba,PlannerAgent,agent,PlannerAgent,high,3c072b9c5c28,3c072b9c5c28,1
req_5872aaba_SearchTool,wf_211,req_5872aaba,SearchTool,tool,SearchTool,high,3c072b9c5c28,3c072b9c5c28,1
req_5872aaba_AnalysisAgent,wf_211,req_5872aaba,AnalysisAgent,agent,AnalysisAgent,high,3c072b9c5c28,3c072b9c5c28,1
req_5872aaba_DatabaseTool,wf_211,req_5872aaba,DatabaseTool,tool,DatabaseTool,high,3c072b9c5c28,3c072b9c5c28,1
req_5872aaba_SummarizerAgent,wf_211,req_5872aaba,SummarizerAgent,agent,SummarizerAgent,high,3c072b9c5c28,3c072b9c5c28,1
req_5872aaba_FinalAnswer,wf_211,req_5872aaba,FinalAnswer,final,FinalAnswer,high,3c072b9c5c28,3c072b9c5c28,1
req_695be065_User,wf_212,req_695be065,User,user,User,high,7c034e70c3b4,7c034e70c3b4,0
req_695be065_PlannerAgent,wf_212,req_695be065,PlannerAgent,agent,PlannerAgent,high,7c034e70c3b4,7c034e70c3b4,1
req_695be065_RetrievalAgent,wf_212,req_695be065,RetrievalAgent,agent,RetrievalAgent,high,7c034e70c3b4,7c034e70c3b4,1
req_695be065_ComplianceAgent,wf_212,req_695be065,ComplianceAgent,agent,ComplianceAgent,high,7c034e70c3b4,7c034e70c3b4,1
req_695be065_SummarizerAgent,wf_212,req_695be065,SummarizerAgent,agent,SummarizerAgent,high,7c034e70c3b4,7c034e70c3b4,2
req_695be065_FinalAnswer,wf_212,req_695be065,FinalAnswer,final,FinalAnswer,high,7c034e70c3b4,7c034e70c3b4,1
req_e4961864_User,wf_213,req_e4961864,User,user,User,high,878d18e94f35,878d18e94f35,0
req_e4961864_PlannerAgent,wf_213,req_e4961864,PlannerAgent,agent,PlannerAgent,high,878d18e94f35,878d18e94f35,1
req_e4961864_FinanceAgent,wf_213,req_e4961864,FinanceAgent,agent,FinanceAgent,high,878d18e94f35,878d18e94f35,1
req_e4961864_PaymentTool,wf_213,req_e4961864,PaymentTool,tool,PaymentTool,high,878d18e94f35,878d18e94f35,1
req_e4961864_SummarizerAgent,wf_213,req_e4961864,SummarizerAgent,agent,SummarizerAgent,high,878d18e94f35,878d18e94f35,1
req_e4961864_FinalAnswer,wf_213,req_e4961864,FinalAnswer,final,FinalAnswer,high,878d18e94f35,878d18e94f35,1
req_c09d0f45_User,wf_214,req_c09d0f45,User,user,User,high,2ca26547d1b5,2ca26547d1b5,0
req_c09d0f45_PlannerAgent,wf_214,req_c09d0f45,PlannerAgent,agent,PlannerAgent,high,2ca26547d1b5,2ca26547d1b5,2
req_c09d0f45_AgentA,wf_214,req_c09d0f45,AgentA,agent,AgentA,high,2ca26547d1b5,2ca26547d1b5,2
req_c09d0f45_AgentB,wf_214,req_c09d0f45,AgentB,agent,AgentB,high,2ca26547d1b5,2ca26547d1b5,2
req_c09d0f45_AgentC,wf_214,req_c09d0f45,AgentC,agent,AgentC,high,2ca26547d1b5,2ca26547d1b5,2
req_c09d0f45_FinalAnswer,wf_214,req_c09d0f45,FinalAnswer,final,FinalAnswer,high,2ca26547d1b5,2ca26547d1b5,2
req_3c11ef4f_User,wf_215,req_3c11ef4f,User,user,User,high,093b80bfb1de,093b80bfb1de,0
req_3c11ef4f_PlannerAgent,wf_215,req_3c11ef4f,PlannerAgent,agent,PlannerAgent,high,093b80bfb1de,093b80bfb1de,1
req_3c11ef4f_RetrievalAgent,wf_215,req_3c11ef4f,RetrievalAgent,agent,RetrievalAgent,high,093b80bfb1de,093b80bfb1de,1
req_3c11ef4f_ComplianceAgent,wf_215,req_3c11ef4f,ComplianceAgent,agent,ComplianceAgent,high,093b80bfb1de,093b80bfb1de,1
req_3c11ef4f_FinalAnswer,wf_215,req_3c11ef4f,FinalAnswer,final,FinalAnswer,high,093b80bfb1de,093b80bfb1de,1
req_2c54f852_User,wf_216,req_2c54f852,User,user,User,high,9c949bfb5eea,9c949bfb5eea,0
req_2c54f852_PlannerAgent,wf_216,req_2c54f852,PlannerAgent,agent,PlannerAgent,high,9c949bfb5eea,9c949bfb5eea,2
req_2c54f852_MarketDataTool,wf_216,req_2c54f852,MarketDataTool,tool,MarketDataTool,high,9c949bfb5eea,9c949bfb5eea,2
req_2c54f852_RiskModelTool,wf_216,req_2c54f852,RiskModelTool,tool,RiskModelTool,high,9c949bfb5eea,9c949bfb5eea,2
req_2c54f852_AggregatorAgent,wf_216,req_2c54f852,AggregatorAgent,agent,AggregatorAgent,high,9c949bfb5eea,9c949bfb5eea,4
req_2c54f852_ComplianceAgent,wf_216,req_2c54f852,ComplianceAgent,agent,ComplianceAgent,high,9c949bfb5eea,9c949bfb5eea,2
req_2c54f852_FinalAnswer,wf_216,req_2c54f852,FinalAnswer,final,FinalAnswer,high,9c949bfb5eea,9c949bfb5eea,2
req_27bf311f_User,wf_217,req_27bf311f,User,user,User,medium,7c034e70c3b4,7c034e70c3b4,0
req_27bf311f_PlannerAgent,wf_217,req_27bf311f,PlannerAgent,agent,PlannerAgent,medium,7c034e70c3b4,7c034e70c3b4,1
req_27bf311f_CodeGenTool,wf_217,req_27bf311f,CodeGenTool,tool,CodeGenTool,medium,7c034e70c3b4,7c034e70c3b4,1
req_27bf311f_ReviewerAgent,wf_217,req_27bf311f,ReviewerAgent,agent,ReviewerAgent,medium,7c034e70c3b4,7c034e70c3b4,1
req_ff608b7f_User,wf_218,req_ff608b7f,User,user,User,high,d411348d672f,d411348d672f,0
req_ff608b7f_PlannerAgent,wf_218,req_ff608b7f,PlannerAgent,agent,PlannerAgent,high,d411348d672f,d411348d672f,1
req_ff608b7f_TriageAgent,wf_218,req_ff608b7f,TriageAgent,agent,TriageAgent,high,d411348d672f,d411348d672f,1
req_ff608b7f_ComplianceAgent,wf_218,req_ff608b7f,ComplianceAgent,agent,ComplianceAgent,high,d411348d672f,d411348d672f,1
req_e43f8c88_User,wf_219,req_e43f8c88,User,user,User,medium,d07b08655a8f,d07b08655a8f,0
req_e43f8c88_PlannerAgent,wf_219,req_e43f8c88,PlannerAgent,agent,PlannerAgent,medium,d07b08655a8f,d07b08655a8f,1
req_e43f8c88_AgentA,wf_219,req_e43f8c88,AgentA,agent,AgentA,medium,d07b08655a8f,d07b08655a8f,1
req_e43f8c88_AgentB,wf_219,req_e43f8c88,AgentB,agent,AgentB,medium,d07b08655a8f,d07b08655a8f,1
req_e43f8c88_AgentC,wf_219,req_e43f8c88,AgentC,agent,AgentC,medium,d07b08655a8f,d07b08655a8f,1
req_e43f8c88_AgentD,wf_219,req_e43f8c88,AgentD,agent,AgentD,medium,d07b08655a8f,d07b08655a8f,1
req_e43f8c88_AgentE,wf_219,req_e43f8c88,AgentE,agent,AgentE,medium,d07b08655a8f,d07b08655a8f,1
req_e43f8c88_FinalAnswer,wf_219,req_e43f8c88,FinalAnswer,final,FinalAnswer,medium,d07b08655a8f,d07b08655a8f,1
req_37de02b8_User,wf_220,req_37de02b8,User,user,User,low,ab7232a7009e,ab7232a7009e,0
req_37de02b8_PlannerAgent,wf_220,req_37de02b8,PlannerAgent,agent,PlannerAgent,low,ab7232a7009e,ab7232a7009e,1
req_37de02b8_AgentA,wf_220,req_37de02b8,AgentA,agent,AgentA,low,ab7232a7009e,ab7232a7009e,1
req_37de02b8_AgentB,wf_220,req_37de02b8,AgentB,agent,AgentB,low,ab7232a7009e,ab7232a7009e,1
req_37de02b8_AgentC,wf_220,req_37de02b8,AgentC,agent,AgentC,low,ab7232a7009e,ab7232a7009e,1
req_37de02b8_AgentD,wf_220,req_37de02b8,AgentD,agent,AgentD,low,ab7232a7009e,ab7232a7009e,1
req_37de02b8_AgentE,wf_220,req_37de02b8,AgentE,agent,AgentE,low,ab7232a7009e,ab7232a7009e,1
req_37de02b8_FinalAnswer,wf_220,req_37de02b8,FinalAnswer,final,FinalAnswer,low,ab7232a7009e,ab7232a7009e,1
req_559489e6_User,wf_221,req_559489e6,User,user,User,medium,ab7232a7009e,ab7232a7009e,0
req_559489e6_PlannerAgent,wf_221,req_559489e6,PlannerAgent,agent,PlannerAgent,medium,ab7232a7009e,ab7232a7009e,1
req_559489e6_AgentA,wf_221,req_559489e6,AgentA,agent,AgentA,medium,ab7232a7009e,ab7232a7009e,1
req_559489e6_AgentB,wf_221,req_559489e6,AgentB,agent,AgentB,medium,ab7232a7009e,ab7232a7009e,1
req_559489e6_AgentC,wf_221,req_559489e6,AgentC,agent,AgentC,medium,ab7232a7009e,ab7232a7009e,1
req_559489e6_AgentD,wf_221,req_559489e6,AgentD,agent,AgentD,medium,ab7232a7009e,ab7232a7009e,1
req_559489e6_AgentE,wf_221,req_559489e6,AgentE,agent,AgentE,medium,ab7232a7009e,ab7232a7009e,1
req_559489e6_FinalAnswer,wf_221,req_559489e6,FinalAnswer,final,FinalAnswer,medium,ab7232a7009e,ab7232a7009e,1
req_c22c3166_User,wf_222,req_c22c3166,User,user,User,low,878d18e94f35,878d18e94f35,0
req_c22c3166_PlannerAgent,wf_222,req_c22c3166,PlannerAgent,agent,PlannerAgent,low,878d18e94f35,878d18e94f35,2
req_c22c3166_AgentA,wf_222,req_c22c3166,AgentA,agent,AgentA,low,878d18e94f35,878d18e94f35,2
req_c22c3166_AgentB,wf_222,req_c22c3166,AgentB,agent,AgentB,low,878d18e94f35,878d18e94f35,2
req_c22c3166_AgentC,wf_222,req_c22c3166,AgentC,agent,AgentC,low,878d18e94f35,878d18e94f35,2
req_a20ff4ce_User,wf_223,req_a20ff4ce,User,user,User,high,878d18e94f35,878d18e94f35,0
req_a20ff4ce_PlannerAgent,wf_223,req_a20ff4ce,PlannerAgent,agent,PlannerAgent,high,878d18e94f35,878d18e94f35,2
req_a20ff4ce_RetrievalAgent,wf_223,req_a20ff4ce,RetrievalAgent,agent,RetrievalAgent,high,878d18e94f35,878d18e94f35,2
req_a20ff4ce_ComplianceAgent,wf_223,req_a20ff4ce,ComplianceAgent,agent,ComplianceAgent,high,878d18e94f35,878d18e94f35,2
req_a20ff4ce_SummarizerAgent,wf_223,req_a20ff4ce,SummarizerAgent,agent,SummarizerAgent,high,878d18e94f35,878d18e94f35,4
req_a20ff4ce_FinalAnswer,wf_223,req_a20ff4ce,FinalAnswer,final,FinalAnswer,high,878d18e94f35,878d18e94f35,2
req_c5297cca_User,wf_224,req_c5297cca,User,user,User,low,d411348d672f,d411348d672f,0
req_c5297cca_PlannerAgent,wf_224,req_c5297cca,PlannerAgent,agent,PlannerAgent,low,d411348d672f,d411348d672f,1
req_c5297cca_RetrievalAgent,wf_224,req_c5297cca,RetrievalAgent,agent,RetrievalAgent,low,d411348d672f,d411348d672f,1
req_c5297cca_AnalysisAgent,wf_224,req_c5297cca,AnalysisAgent,agent,AnalysisAgent,low,d411348d672f,d411348d672f,1
req_c5297cca_FinalAnswer,wf_224,req_c5297cca,FinalAnswer,final,FinalAnswer,low,d411348d672f,d411348d672f,1
req_b7dba4f5_User,wf_225,req_b7dba4f5,User,user,User,low,1457148eef7a,1457148eef7a,0
req_b7dba4f5_PlannerAgent,wf_225,req_b7dba4f5,PlannerAgent,agent,PlannerAgent,low,1457148eef7a,1457148eef7a,1
req_b7dba4f5_SearchTool,wf_225,req_b7dba4f5,SearchTool,tool,SearchTool,low,1457148eef7a,1457148eef7a,1
req_b7dba4f5_AnalysisAgent,wf_225,req_b7dba4f5,AnalysisAgent,agent,AnalysisAgent,low,1457148eef7a,1457148eef7a,1
req_b7dba4f5_DatabaseTool,wf_225,req_b7dba4f5,DatabaseTool,tool,DatabaseTool,low,1457148eef7a,1457148eef7a,1
req_b7dba4f5_SummarizerAgent,wf_225,req_b7dba4f5,SummarizerAgent,agent,SummarizerAgent,low,1457148eef7a,1457148eef7a,1
req_b7dba4f5_FinalAnswer,wf_225,req_b7dba4f5,FinalAnswer,final,FinalAnswer,low,1457148eef7a,1457148eef7a,1
req_df367cb9_User,wf_226,req_df367cb9,User,user,User,low,9c949bfb5eea,9c949bfb5eea,0
req_df367cb9_PlannerAgent,wf_226,req_df367cb9,PlannerAgent,agent,PlannerAgent,low,9c949bfb5eea,9c949bfb5eea,2
req_df367cb9_RetrievalAgent,wf_226,req_df367cb9,RetrievalAgent,agent,RetrievalAgent,low,9c949bfb5eea,9c949bfb5eea,2
req_df367cb9_ComplianceAgent,wf_226,req_df367cb9,ComplianceAgent,agent,ComplianceAgent,low,9c949bfb5eea,9c949bfb5eea,2
req_df367cb9_SummarizerAgent,wf_226,req_df367cb9,SummarizerAgent,agent,SummarizerAgent,low,9c949bfb5eea,9c949bfb5eea,4
req_df367cb9_FinalAnswer,wf_226,req_df367cb9,FinalAnswer,final,FinalAnswer,low,9c949bfb5eea,9c949bfb5eea,2
req_a053f78b_User,wf_227,req_a053f78b,User,user,User,high,7c034e70c3b4,7c034e70c3b4,0
req_a053f78b_PlannerAgent,wf_227,req_a053f78b,PlannerAgent,agent,PlannerAgent,high,7c034e70c3b4,7c034e70c3b4,2
req_a053f78b_FinanceAgent,wf_227,req_a053f78b,FinanceAgent,agent,FinanceAgent,high,7c034e70c3b4,7c034e70c3b4,2
req_a053f78b_PaymentTool,wf_227,req_a053f78b,PaymentTool,tool,PaymentTool,high,7c034e70c3b4,7c034e70c3b4,2
req_a053f78b_SummarizerAgent,wf_227,req_a053f78b,SummarizerAgent,agent,SummarizerAgent,high,7c034e70c3b4,7c034e70c3b4,2
req_a053f78b_FinalAnswer,wf_227,req_a053f78b,FinalAnswer,final,FinalAnswer,high,7c034e70c3b4,7c034e70c3b4,2
req_4fc81077_User,wf_228,req_4fc81077,User,user,User,low,d411348d672f,d411348d672f,0
req_4fc81077_PlannerAgent,wf_228,req_4fc81077,PlannerAgent,agent,PlannerAgent,low,d411348d672f,d411348d672f,1
req_4fc81077_AgentA,wf_228,req_4fc81077,AgentA,agent,AgentA,low,d411348d672f,d411348d672f,1
req_4fc81077_AgentB,wf_228,req_4fc81077,AgentB,agent,AgentB,low,d411348d672f,d411348d672f,1
req_4fc81077_AgentC,wf_228,req_4fc81077,AgentC,agent,AgentC,low,d411348d672f,d411348d672f,1
req_2041c480_User,wf_229,req_2041c480,User,user,User,low,ab7232a7009e,ab7232a7009e,0
req_2041c480_PlannerAgent,wf_229,req_2041c480,PlannerAgent,agent,PlannerAgent,low,ab7232a7009e,ab7232a7009e,1
req_2041c480_RetrievalAgent,wf_229,req_2041c480,RetrievalAgent,agent,RetrievalAgent,low,ab7232a7009e,ab7232a7009e,1
req_2041c480_ComplianceAgent,wf_229,req_2041c480,ComplianceAgent,agent,ComplianceAgent,low,ab7232a7009e,ab7232a7009e,1
req_2041c480_FinalAnswer,wf_229,req_2041c480,FinalAnswer,final,FinalAnswer,low,ab7232a7009e,ab7232a7009e,1
req_91ec62fd_User,wf_230,req_91ec62fd,User,user,User,high,9c949bfb5eea,9c949bfb5eea,0
req_91ec62fd_PlannerAgent,wf_230,req_91ec62fd,PlannerAgent,agent,PlannerAgent,high,9c949bfb5eea,9c949bfb5eea,2
req_91ec62fd_MarketDataTool,wf_230,req_91ec62fd,MarketDataTool,tool,MarketDataTool,high,9c949bfb5eea,9c949bfb5eea,2
req_91ec62fd_RiskModelTool,wf_230,req_91ec62fd,RiskModelTool,tool,RiskModelTool,high,9c949bfb5eea,9c949bfb5eea,2
req_91ec62fd_AggregatorAgent,wf_230,req_91ec62fd,AggregatorAgent,agent,AggregatorAgent,high,9c949bfb5eea,9c949bfb5eea,4
req_91ec62fd_ComplianceAgent,wf_230,req_91ec62fd,ComplianceAgent,agent,ComplianceAgent,high,9c949bfb5eea,9c949bfb5eea,2
req_91ec62fd_FinalAnswer,wf_230,req_91ec62fd,FinalAnswer,final,FinalAnswer,high,9c949bfb5eea,9c949bfb5eea,2
req_1c5850e5_User,wf_231,req_1c5850e5,User,user,User,low,7c034e70c3b4,7c034e70c3b4,0
req_1c5850e5_PlannerAgent,wf_231,req_1c5850e5,PlannerAgent,agent,PlannerAgent,low,7c034e70c3b4,7c034e70c3b4,2
req_1c5850e5_CodeGenTool,wf_231,req_1c5850e5,CodeGenTool,tool,CodeGenTool,low,7c034e70c3b4,7c034e70c3b4,2
req_1c5850e5_ReviewerAgent,wf_231,req_1c5850e5,ReviewerAgent,agent,ReviewerAgent,low,7c034e70c3b4,7c034e70c3b4,2
req_b4b31732_User,wf_232,req_b4b31732,User,user,User,high,093b80bfb1de,093b80bfb1de,0
req_b4b31732_PlannerAgent,wf_232,req_b4b31732,PlannerAgent,agent,PlannerAgent,high,093b80bfb1de,093b80bfb1de,1
req_b4b31732_TriageAgent,wf_232,req_b4b31732,TriageAgent,agent,TriageAgent,high,093b80bfb1de,093b80bfb1de,1
req_b4b31732_ComplianceAgent,wf_232,req_b4b31732,ComplianceAgent,agent,ComplianceAgent,high,093b80bfb1de,093b80bfb1de,1
req_b4b31732_FinalAnswer,wf_232,req_b4b31732,FinalAnswer,final,FinalAnswer,high,093b80bfb1de,093b80bfb1de,1
req_ab5691fa_User,wf_233,req_ab5691fa,User,user,User,low,ab7232a7009e,ab7232a7009e,0
req_ab5691fa_PlannerAgent,wf_233,req_ab5691fa,PlannerAgent,agent,PlannerAgent,low,ab7232a7009e,ab7232a7009e,1
req_ab5691fa_AgentA,wf_233,req_ab5691fa,AgentA,agent,AgentA,low,ab7232a7009e,ab7232a7009e,1
req_ab5691fa_AgentB,wf_233,req_ab5691fa,AgentB,agent,AgentB,low,ab7232a7009e,ab7232a7009e,1
req_ab5691fa_AgentC,wf_233,req_ab5691fa,AgentC,agent,AgentC,low,ab7232a7009e,7c034e70c3b4,1
req_ab5691fa_AgentD,wf_233,req_ab5691fa,AgentD,agent,AgentD,low,7c034e70c3b4,7c034e70c3b4,1
req_ab5691fa_AgentE,wf_233,req_ab5691fa,AgentE,agent,AgentE,low,7c034e70c3b4,7c034e70c3b4,1
req_ab5691fa_FinalAnswer,wf_233,req_ab5691fa,FinalAnswer,final,FinalAnswer,low,7c034e70c3b4,7c034e70c3b4,1
req_51476f1c_User,wf_234,req_51476f1c,User,user,User,low,1457148eef7a,1457148eef7a,0
req_51476f1c_PlannerAgent,wf_234,req_51476f1c,PlannerAgent,agent,PlannerAgent,low,1457148eef7a,1457148eef7a,1
req_51476f1c_AgentA,wf_234,req_51476f1c,AgentA,agent,AgentA,low,1457148eef7a,1457148eef7a,1
req_51476f1c_AgentB,wf_234,req_51476f1c,AgentB,agent,AgentB,low,1457148eef7a,1457148eef7a,1
req_51476f1c_AgentC,wf_234,req_51476f1c,AgentC,agent,AgentC,low,1457148eef7a,1457148eef7a,1
req_51476f1c_AgentD,wf_234,req_51476f1c,AgentD,agent,AgentD,low,1457148eef7a,1457148eef7a,1
req_51476f1c_AgentE,wf_234,req_51476f1c,AgentE,agent,AgentE,low,1457148eef7a,1457148eef7a,1
req_51476f1c_FinalAnswer,wf_234,req_51476f1c,FinalAnswer,final,FinalAnswer,low,1457148eef7a,1457148eef7a,1
req_32d145be_User,wf_235,req_32d145be,User,user,User,low,2ca26547d1b5,2ca26547d1b5,0
req_32d145be_PlannerAgent,wf_235,req_32d145be,PlannerAgent,agent,PlannerAgent,low,2ca26547d1b5,2ca26547d1b5,1
req_32d145be_AgentA,wf_235,req_32d145be,AgentA,agent,AgentA,low,2ca26547d1b5,2ca26547d1b5,1
req_32d145be_AgentB,wf_235,req_32d145be,AgentB,agent,AgentB,low,2ca26547d1b5,2ca26547d1b5,1
req_32d145be_AgentC,wf_235,req_32d145be,AgentC,agent,AgentC,low,2ca26547d1b5,2ca26547d1b5,1
req_32d145be_AgentD,wf_235,req_32d145be,AgentD,agent,AgentD,low,2ca26547d1b5,2ca26547d1b5,1
req_32d145be_AgentE,wf_235,req_32d145be,AgentE,agent,AgentE,low,2ca26547d1b5,2ca26547d1b5,1
req_32d145be_FinalAnswer,wf_235,req_32d145be,FinalAnswer,final,FinalAnswer,low,2ca26547d1b5,2ca26547d1b5,1
req_1cc43413_User,wf_236,req_1cc43413,User,user,User,low,1457148eef7a,1457148eef7a,0
req_1cc43413_PlannerAgent,wf_236,req_1cc43413,PlannerAgent,agent,PlannerAgent,low,1457148eef7a,1457148eef7a,1
req_1cc43413_AgentA,wf_236,req_1cc43413,AgentA,agent,AgentA,low,1457148eef7a,1457148eef7a,1
req_1cc43413_AgentB,wf_236,req_1cc43413,AgentB,agent,AgentB,low,1457148eef7a,1457148eef7a,1
req_1cc43413_AgentC,wf_236,req_1cc43413,AgentC,agent,AgentC,low,1457148eef7a,1457148eef7a,1
req_1cc43413_FinalAnswer,wf_236,req_1cc43413,FinalAnswer,final,FinalAnswer,low,1457148eef7a,1457148eef7a,1
req_5ace4ec5_User,wf_237,req_5ace4ec5,User,user,User,medium,9c949bfb5eea,9c949bfb5eea,0
req_5ace4ec5_PlannerAgent,wf_237,req_5ace4ec5,PlannerAgent,agent,PlannerAgent,medium,9c949bfb5eea,9c949bfb5eea,2
req_5ace4ec5_RetrievalAgent,wf_237,req_5ace4ec5,RetrievalAgent,agent,RetrievalAgent,medium,9c949bfb5eea,9c949bfb5eea,2
req_5ace4ec5_ComplianceAgent,wf_237,req_5ace4ec5,ComplianceAgent,agent,ComplianceAgent,medium,9c949bfb5eea,9c949bfb5eea,2
req_5ace4ec5_SummarizerAgent,wf_237,req_5ace4ec5,SummarizerAgent,agent,SummarizerAgent,medium,9c949bfb5eea,9c949bfb5eea,4
req_5ace4ec5_FinalAnswer,wf_237,req_5ace4ec5,FinalAnswer,final,FinalAnswer,medium,9c949bfb5eea,9c949bfb5eea,2
req_8a003685_User,wf_238,req_8a003685,User,user,User,medium,3c072b9c5c28,3c072b9c5c28,0
req_8a003685_PlannerAgent,wf_238,req_8a003685,PlannerAgent,agent,PlannerAgent,medium,3c072b9c5c28,3c072b9c5c28,2
req_8a003685_RetrievalAgent,wf_238,req_8a003685,RetrievalAgent,agent,RetrievalAgent,medium,3c072b9c5c28,3c072b9c5c28,2
req_8a003685_AnalysisAgent,wf_238,req_8a003685,AnalysisAgent,agent,AnalysisAgent,medium,3c072b9c5c28,3c072b9c5c28,2
req_26d1ee42_User,wf_239,req_26d1ee42,User,user,User,medium,7c034e70c3b4,7c034e70c3b4,0
req_26d1ee42_PlannerAgent,wf_239,req_26d1ee42,PlannerAgent,agent,PlannerAgent,medium,7c034e70c3b4,7c034e70c3b4,1
req_26d1ee42_SearchTool,wf_239,req_26d1ee42,SearchTool,tool,SearchTool,medium,7c034e70c3b4,7c034e70c3b4,1
req_26d1ee42_AnalysisAgent,wf_239,req_26d1ee42,AnalysisAgent,agent,AnalysisAgent,medium,7c034e70c3b4,7c034e70c3b4,1
req_26d1ee42_DatabaseTool,wf_239,req_26d1ee42,DatabaseTool,tool,DatabaseTool,medium,7c034e70c3b4,7c034e70c3b4,1
req_26d1ee42_SummarizerAgent,wf_239,req_26d1ee42,SummarizerAgent,agent,SummarizerAgent,medium,7c034e70c3b4,7c034e70c3b4,1
req_26d1ee42_FinalAnswer,wf_239,req_26d1ee42,FinalAnswer,final,FinalAnswer,medium,7c034e70c3b4,7c034e70c3b4,1
req_156f3459_User,wf_240,req_156f3459,User,user,User,low,9c949bfb5eea,9c949bfb5eea,0
req_156f3459_PlannerAgent,wf_240,req_156f3459,PlannerAgent,agent,PlannerAgent,low,9c949bfb5eea,9c949bfb5eea,1
req_156f3459_RetrievalAgent,wf_240,req_156f3459,RetrievalAgent,agent,RetrievalAgent,low,9c949bfb5eea,9c949bfb5eea,1
req_156f3459_ComplianceAgent,wf_240,req_156f3459,ComplianceAgent,agent,ComplianceAgent,low,9c949bfb5eea,9c949bfb5eea,1
req_156f3459_SummarizerAgent,wf_240,req_156f3459,SummarizerAgent,agent,SummarizerAgent,low,9c949bfb5eea,9c949bfb5eea,2
req_0830a503_User,wf_241,req_0830a503,User,user,User,high,d07b08655a8f,d07b08655a8f,0
req_0830a503_PlannerAgent,wf_241,req_0830a503,PlannerAgent,agent,PlannerAgent,high,d07b08655a8f,d07b08655a8f,1
req_0830a503_FinanceAgent,wf_241,req_0830a503,FinanceAgent,agent,FinanceAgent,high,d07b08655a8f,d07b08655a8f,1
req_0830a503_PaymentTool,wf_241,req_0830a503,PaymentTool,tool,PaymentTool,high,d07b08655a8f,d07b08655a8f,1
req_0830a503_SummarizerAgent,wf_241,req_0830a503,SummarizerAgent,agent,SummarizerAgent,high,d07b08655a8f,d07b08655a8f,1
req_0830a503_FinalAnswer,wf_241,req_0830a503,FinalAnswer,final,FinalAnswer,high,d07b08655a8f,d07b08655a8f,1
req_d5a25028_User,wf_242,req_d5a25028,User,user,User,medium,878d18e94f35,878d18e94f35,0
req_d5a25028_PlannerAgent,wf_242,req_d5a25028,PlannerAgent,agent,PlannerAgent,medium,878d18e94f35,878d18e94f35,2
req_d5a25028_AgentA,wf_242,req_d5a25028,AgentA,agent,AgentA,medium,878d18e94f35,878d18e94f35,2
req_d5a25028_AgentB,wf_242,req_d5a25028,AgentB,agent,AgentB,medium,878d18e94f35,878d18e94f35,2
req_d5a25028_AgentC,wf_242,req_d5a25028,AgentC,agent,AgentC,medium,878d18e94f35,878d18e94f35,2
req_219f609d_User,wf_243,req_219f609d,User,user,User,medium,ab7232a7009e,ab7232a7009e,0
