edge_id,workflow_id,request_id,source_node,target_node,trust_boundary,protected_boundary,text_changed_on_edge,edge_risk_level,guardrail_check_count
req_5872aaba_User_PlannerAgent,wf_211,req_5872aaba,User,PlannerAgent,USER_TO_AGENT,True,False,high,1
req_5872aaba_PlannerAgent_SearchTool,wf_211,req_5872aaba,PlannerAgent,SearchTool,AGENT_TO_TOOL,True,False,high,1
req_5872aaba_SearchTool_AnalysisAgent,wf_211,req_5872aaba,SearchTool,AnalysisAgent,TOOL_TO_AGENT,True,False,high,1
req_5872aaba_AnalysisAgent_DatabaseTool,wf_211,req_5872aaba,AnalysisAgent,DatabaseTool,AGENT_TO_TOOL,True,False,high,1
req_5872aaba_DatabaseTool_SummarizerAgent,wf_211,req_5872aaba,DatabaseTool,SummarizerAgent,TOOL_TO_AGENT,True,False,high,1
req_5872aaba_SummarizerAgent_FinalAnswer,wf_211,req_5872aaba,SummarizerAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,high,1
req_695be065_User_PlannerAgent,wf_212,req_695be065,User,PlannerAgent,USER_TO_AGENT,True,False,high,1
req_695be065_PlannerAgent_RetrievalAgent,wf_212,req_695be065,PlannerAgent,RetrievalAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_695be065_PlannerAgent_ComplianceAgent,wf_212,req_695be065,PlannerAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_695be065_RetrievalAgent_SummarizerAgent,wf_212,req_695be065,RetrievalAgent,SummarizerAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_695be065_ComplianceAgent_SummarizerAgent,wf_212,req_695be065,ComplianceAgent,SummarizerAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_695be065_SummarizerAgent_FinalAnswer,wf_212,req_695be065,SummarizerAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,high,1
req_e4961864_User_PlannerAgent,wf_213,req_e4961864,User,PlannerAgent,USER_TO_AGENT,True,False,high,1
req_e4961864_PlannerAgent_FinanceAgent,wf_213,req_e4961864,PlannerAgent,FinanceAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_e4961864_FinanceAgent_PaymentTool,wf_213,req_e4961864,FinanceAgent,PaymentTool,AGENT_TO_TOOL,True,False,high,1
req_e4961864_PaymentTool_SummarizerAgent,wf_213,req_e4961864,PaymentTool,SummarizerAgent,TOOL_TO_AGENT,True,False,high,1
req_e4961864_SummarizerAgent_FinalAnswer,wf_213,req_e4961864,SummarizerAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,high,1
req_c09d0f45_User_PlannerAgent,wf_214,req_c09d0f45,User,PlannerAgent,USER_TO_AGENT,True,False,high,2
req_c09d0f45_PlannerAgent_AgentA,wf_214,req_c09d0f45,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_c09d0f45_AgentA_AgentB,wf_214,req_c09d0f45,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_c09d0f45_AgentB_AgentC,wf_214,req_c09d0f45,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_c09d0f45_AgentC_FinalAnswer,wf_214,req_c09d0f45,AgentC,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,high,2
req_3c11ef4f_User_PlannerAgent,wf_215,req_3c11ef4f,User,PlannerAgent,USER_TO_AGENT,True,False,high,1
req_3c11ef4f_PlannerAgent_RetrievalAgent,wf_215,req_3c11ef4f,PlannerAgent,RetrievalAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_3c11ef4f_RetrievalAgent_ComplianceAgent,wf_215,req_3c11ef4f,RetrievalAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_3c11ef4f_ComplianceAgent_FinalAnswer,wf_215,req_3c11ef4f,ComplianceAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,high,1
req_2c54f852_User_PlannerAgent,wf_216,req_2c54f852,User,PlannerAgent,USER_TO_AGENT,True,False,high,2
req_2c54f852_PlannerAgent_MarketDataTool,wf_216,req_2c54f852,PlannerAgent,MarketDataTool,AGENT_TO_TOOL,True,False,high,2
req_2c54f852_PlannerAgent_RiskModelTool,wf_216,req_2c54f852,PlannerAgent,RiskModelTool,AGENT_TO_TOOL,True,False,high,2
req_2c54f852_MarketDataTool_AggregatorAgent,wf_216,req_2c54f852,MarketDataTool,AggregatorAgent,TOOL_TO_AGENT,True,False,high,2
req_2c54f852_RiskModelTool_AggregatorAgent,wf_216,req_2c54f852,RiskModelTool,AggregatorAgent,TOOL_TO_AGENT,True,False,high,2
req_2c54f852_AggregatorAgent_ComplianceAgent,wf_216,req_2c54f852,AggregatorAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_2c54f852_ComplianceAgent_FinalAnswer,wf_216,req_2c54f852,ComplianceAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,high,2
req_27bf311f_User_PlannerAgent,wf_217,req_27bf311f,User,PlannerAgent,USER_TO_AGENT,True,False,medium,1
req_27bf311f_PlannerAgent_CodeGenTool,wf_217,req_27bf311f,PlannerAgent,CodeGenTool,AGENT_TO_TOOL,True,False,medium,1
req_27bf311f_CodeGenTool_ReviewerAgent,wf_217,req_27bf311f,CodeGenTool,ReviewerAgent,TOOL_TO_AGENT,True,False,medium,1
req_ff608b7f_User_PlannerAgent,wf_218,req_ff608b7f,User,PlannerAgent,USER_TO_AGENT,True,False,high,1
req_ff608b7f_PlannerAgent_TriageAgent,wf_218,req_ff608b7f,PlannerAgent,TriageAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_ff608b7f_TriageAgent_ComplianceAgent,wf_218,req_ff608b7f,TriageAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_e43f8c88_User_PlannerAgent,wf_219,req_e43f8c88,User,PlannerAgent,USER_TO_AGENT,True,False,medium,1
req_e43f8c88_PlannerAgent_AgentA,wf_219,req_e43f8c88,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_e43f8c88_AgentA_AgentB,wf_219,req_e43f8c88,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_e43f8c88_AgentB_AgentC,wf_219,req_e43f8c88,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_e43f8c88_AgentC_AgentD,wf_219,req_e43f8c88,AgentC,AgentD,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_e43f8c88_AgentD_AgentE,wf_219,req_e43f8c88,AgentD,AgentE,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_e43f8c88_AgentE_FinalAnswer,wf_219,req_e43f8c88,AgentE,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,medium,1
req_37de02b8_User_PlannerAgent,wf_220,req_37de02b8,User,PlannerAgent,USER_TO_AGENT,True,False,low,1
req_37de02b8_PlannerAgent_AgentA,wf_220,req_37de02b8,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_37de02b8_AgentA_AgentB,wf_220,req_37de02b8,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_37de02b8_AgentB_AgentC,wf_220,req_37de02b8,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_37de02b8_AgentC_AgentD,wf_220,req_37de02b8,AgentC,AgentD,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_37de02b8_AgentD_AgentE,wf_220,req_37de02b8,AgentD,AgentE,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_37de02b8_AgentE_FinalAnswer,wf_220,req_37de02b8,AgentE,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,low,1
req_559489e6_User_PlannerAgent,wf_221,req_559489e6,User,PlannerAgent,USER_TO_AGENT,True,False,medium,1
req_559489e6_PlannerAgent_AgentA,wf_221,req_559489e6,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_559489e6_AgentA_AgentB,wf_221,req_559489e6,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_559489e6_AgentB_AgentC,wf_221,req_559489e6,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_559489e6_AgentC_AgentD,wf_221,req_559489e6,AgentC,AgentD,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_559489e6_AgentD_AgentE,wf_221,req_559489e6,AgentD,AgentE,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_559489e6_AgentE_FinalAnswer,wf_221,req_559489e6,AgentE,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,medium,1
req_c22c3166_User_PlannerAgent,wf_222,req_c22c3166,User,PlannerAgent,USER_TO_AGENT,True,False,low,2
req_c22c3166_PlannerAgent_AgentA,wf_222,req_c22c3166,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,low,2
req_c22c3166_AgentA_AgentB,wf_222,req_c22c3166,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,low,2
req_c22c3166_AgentB_AgentC,wf_222,req_c22c3166,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,False,low,2
req_a20ff4ce_User_PlannerAgent,wf_223,req_a20ff4ce,User,PlannerAgent,USER_TO_AGENT,True,False,high,2
req_a20ff4ce_PlannerAgent_RetrievalAgent,wf_223,req_a20ff4ce,PlannerAgent,RetrievalAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_a20ff4ce_PlannerAgent_ComplianceAgent,wf_223,req_a20ff4ce,PlannerAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_a20ff4ce_RetrievalAgent_SummarizerAgent,wf_223,req_a20ff4ce,RetrievalAgent,SummarizerAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_a20ff4ce_ComplianceAgent_SummarizerAgent,wf_223,req_a20ff4ce,ComplianceAgent,SummarizerAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_a20ff4ce_SummarizerAgent_FinalAnswer,wf_223,req_a20ff4ce,SummarizerAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,high,2
req_c5297cca_User_PlannerAgent,wf_224,req_c5297cca,User,PlannerAgent,USER_TO_AGENT,True,False,low,1
req_c5297cca_PlannerAgent_RetrievalAgent,wf_224,req_c5297cca,PlannerAgent,RetrievalAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_c5297cca_RetrievalAgent_AnalysisAgent,wf_224,req_c5297cca,RetrievalAgent,AnalysisAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_c5297cca_AnalysisAgent_FinalAnswer,wf_224,req_c5297cca,AnalysisAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,low,1
req_b7dba4f5_User_PlannerAgent,wf_225,req_b7dba4f5,User,PlannerAgent,USER_TO_AGENT,True,False,low,1
req_b7dba4f5_PlannerAgent_SearchTool,wf_225,req_b7dba4f5,PlannerAgent,SearchTool,AGENT_TO_TOOL,True,False,low,1
req_b7dba4f5_SearchTool_AnalysisAgent,wf_225,req_b7dba4f5,SearchTool,AnalysisAgent,TOOL_TO_AGENT,True,False,low,1
req_b7dba4f5_AnalysisAgent_DatabaseTool,wf_225,req_b7dba4f5,AnalysisAgent,DatabaseTool,AGENT_TO_TOOL,True,False,low,1
req_b7dba4f5_DatabaseTool_SummarizerAgent,wf_225,req_b7dba4f5,DatabaseTool,SummarizerAgent,TOOL_TO_AGENT,True,False,low,1
req_b7dba4f5_SummarizerAgent_FinalAnswer,wf_225,req_b7dba4f5,SummarizerAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,low,1
req_df367cb9_User_PlannerAgent,wf_226,req_df367cb9,User,PlannerAgent,USER_TO_AGENT,True,False,low,2
req_df367cb9_PlannerAgent_RetrievalAgent,wf_226,req_df367cb9,PlannerAgent,RetrievalAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,2
req_df367cb9_PlannerAgent_ComplianceAgent,wf_226,req_df367cb9,PlannerAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,2
req_df367cb9_RetrievalAgent_SummarizerAgent,wf_226,req_df367cb9,RetrievalAgent,SummarizerAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,2
req_df367cb9_ComplianceAgent_SummarizerAgent,wf_226,req_df367cb9,ComplianceAgent,SummarizerAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,2
req_df367cb9_SummarizerAgent_FinalAnswer,wf_226,req_df367cb9,SummarizerAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,low,2
req_a053f78b_User_PlannerAgent,wf_227,req_a053f78b,User,PlannerAgent,USER_TO_AGENT,True,False,high,2
req_a053f78b_PlannerAgent_FinanceAgent,wf_227,req_a053f78b,PlannerAgent,FinanceAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_a053f78b_FinanceAgent_PaymentTool,wf_227,req_a053f78b,FinanceAgent,PaymentTool,AGENT_TO_TOOL,True,False,high,2
req_a053f78b_PaymentTool_SummarizerAgent,wf_227,req_a053f78b,PaymentTool,SummarizerAgent,TOOL_TO_AGENT,True,False,high,2
req_a053f78b_SummarizerAgent_FinalAnswer,wf_227,req_a053f78b,SummarizerAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,high,2
req_4fc81077_User_PlannerAgent,wf_228,req_4fc81077,User,PlannerAgent,USER_TO_AGENT,True,False,low,1
req_4fc81077_PlannerAgent_AgentA,wf_228,req_4fc81077,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_4fc81077_AgentA_AgentB,wf_228,req_4fc81077,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_4fc81077_AgentB_AgentC,wf_228,req_4fc81077,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_2041c480_User_PlannerAgent,wf_229,req_2041c480,User,PlannerAgent,USER_TO_AGENT,True,False,low,1
req_2041c480_PlannerAgent_RetrievalAgent,wf_229,req_2041c480,PlannerAgent,RetrievalAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_2041c480_RetrievalAgent_ComplianceAgent,wf_229,req_2041c480,RetrievalAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_2041c480_ComplianceAgent_FinalAnswer,wf_229,req_2041c480,ComplianceAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,low,1
req_91ec62fd_User_PlannerAgent,wf_230,req_91ec62fd,User,PlannerAgent,USER_TO_AGENT,True,False,high,2
req_91ec62fd_PlannerAgent_MarketDataTool,wf_230,req_91ec62fd,PlannerAgent,MarketDataTool,AGENT_TO_TOOL,True,False,high,2
req_91ec62fd_PlannerAgent_RiskModelTool,wf_230,req_91ec62fd,PlannerAgent,RiskModelTool,AGENT_TO_TOOL,True,False,high,2
req_91ec62fd_MarketDataTool_AggregatorAgent,wf_230,req_91ec62fd,MarketDataTool,AggregatorAgent,TOOL_TO_AGENT,True,False,high,2
req_91ec62fd_RiskModelTool_AggregatorAgent,wf_230,req_91ec62fd,RiskModelTool,AggregatorAgent,TOOL_TO_AGENT,True,False,high,2
req_91ec62fd_AggregatorAgent_ComplianceAgent,wf_230,req_91ec62fd,AggregatorAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_91ec62fd_ComplianceAgent_FinalAnswer,wf_230,req_91ec62fd,ComplianceAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,high,2
req_1c5850e5_User_PlannerAgent,wf_231,req_1c5850e5,User,PlannerAgent,USER_TO_AGENT,True,False,low,2
req_1c5850e5_PlannerAgent_CodeGenTool,wf_231,req_1c5850e5,PlannerAgent,CodeGenTool,AGENT_TO_TOOL,True,False,low,2
req_1c5850e5_CodeGenTool_ReviewerAgent,wf_231,req_1c5850e5,CodeGenTool,ReviewerAgent,TOOL_TO_AGENT,True,False,low,2
req_b4b31732_User_PlannerAgent,wf_232,req_b4b31732,User,PlannerAgent,USER_TO_AGENT,True,False,high,1
req_b4b31732_PlannerAgent_TriageAgent,wf_232,req_b4b31732,PlannerAgent,TriageAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_b4b31732_TriageAgent_ComplianceAgent,wf_232,req_b4b31732,TriageAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_b4b31732_ComplianceAgent_FinalAnswer,wf_232,req_b4b31732,ComplianceAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,high,1
req_ab5691fa_User_PlannerAgent,wf_233,req_ab5691fa,User,PlannerAgent,USER_TO_AGENT,True,False,low,1
req_ab5691fa_PlannerAgent_AgentA,wf_233,req_ab5691fa,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_ab5691fa_AgentA_AgentB,wf_233,req_ab5691fa,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_ab5691fa_AgentB_AgentC,wf_233,req_ab5691fa,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,True,low,1
req_ab5691fa_AgentC_AgentD,wf_233,req_ab5691fa,AgentC,AgentD,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_ab5691fa_AgentD_AgentE,wf_233,req_ab5691fa,AgentD,AgentE,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_ab5691fa_AgentE_FinalAnswer,wf_233,req_ab5691fa,AgentE,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,low,1
req_51476f1c_User_PlannerAgent,wf_234,req_51476f1c,User,PlannerAgent,USER_TO_AGENT,True,False,low,1
req_51476f1c_PlannerAgent_AgentA,wf_234,req_51476f1c,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_51476f1c_AgentA_AgentB,wf_234,req_51476f1c,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_51476f1c_AgentB_AgentC,wf_234,req_51476f1c,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_51476f1c_AgentC_AgentD,wf_234,req_51476f1c,AgentC,AgentD,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_51476f1c_AgentD_AgentE,wf_234,req_51476f1c,AgentD,AgentE,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_51476f1c_AgentE_FinalAnswer,wf_234,req_51476f1c,AgentE,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,low,1
req_32d145be_User_PlannerAgent,wf_235,req_32d145be,User,PlannerAgent,USER_TO_AGENT,True,False,low,1
req_32d145be_PlannerAgent_AgentA,wf_235,req_32d145be,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_32d145be_AgentA_AgentB,wf_235,req_32d145be,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_32d145be_AgentB_AgentC,wf_235,req_32d145be,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_32d145be_AgentC_AgentD,wf_235,req_32d145be,AgentC,AgentD,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_32d145be_AgentD_AgentE,wf_235,req_32d145be,AgentD,AgentE,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_32d145be_AgentE_FinalAnswer,wf_235,req_32d145be,AgentE,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,low,1
req_1cc43413_User_PlannerAgent,wf_236,req_1cc43413,User,PlannerAgent,USER_TO_AGENT,True,False,low,1
req_1cc43413_PlannerAgent_AgentA,wf_236,req_1cc43413,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_1cc43413_AgentA_AgentB,wf_236,req_1cc43413,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_1cc43413_AgentB_AgentC,wf_236,req_1cc43413,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_1cc43413_AgentC_FinalAnswer,wf_236,req_1cc43413,AgentC,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,low,1
req_5ace4ec5_User_PlannerAgent,wf_237,req_5ace4ec5,User,PlannerAgent,USER_TO_AGENT,True,False,medium,2
req_5ace4ec5_PlannerAgent_RetrievalAgent,wf_237,req_5ace4ec5,PlannerAgent,RetrievalAgent,AGENT_TO_AGENT_INTERNAL,False,False,medium,2
req_5ace4ec5_PlannerAgent_ComplianceAgent,wf_237,req_5ace4ec5,PlannerAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,medium,2
req_5ace4ec5_RetrievalAgent_SummarizerAgent,wf_237,req_5ace4ec5,RetrievalAgent,SummarizerAgent,AGENT_TO_AGENT_INTERNAL,False,False,medium,2
req_5ace4ec5_ComplianceAgent_SummarizerAgent,wf_237,req_5ace4ec5,ComplianceAgent,SummarizerAgent,AGENT_TO_AGENT_INTERNAL,False,False,medium,2
req_5ace4ec5_SummarizerAgent_FinalAnswer,wf_237,req_5ace4ec5,SummarizerAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,medium,2
req_8a003685_User_PlannerAgent,wf_238,req_8a003685,User,PlannerAgent,USER_TO_AGENT,True,False,medium,2
req_8a003685_PlannerAgent_RetrievalAgent,wf_238,req_8a003685,PlannerAgent,RetrievalAgent,AGENT_TO_AGENT_INTERNAL,False,False,medium,2
req_8a003685_RetrievalAgent_AnalysisAgent,wf_238,req_8a003685,RetrievalAgent,AnalysisAgent,AGENT_TO_AGENT_INTERNAL,False,False,medium,2
req_26d1ee42_User_PlannerAgent,wf_239,req_26d1ee42,User,PlannerAgent,USER_TO_AGENT,True,False,medium,1
req_26d1ee42_PlannerAgent_SearchTool,wf_239,req_26d1ee42,PlannerAgent,SearchTool,AGENT_TO_TOOL,True,False,medium,1
req_26d1ee42_SearchTool_AnalysisAgent,wf_239,req_26d1ee42,SearchTool,AnalysisAgent,TOOL_TO_AGENT,True,False,medium,1
req_26d1ee42_AnalysisAgent_DatabaseTool,wf_239,req_26d1ee42,AnalysisAgent,DatabaseTool,AGENT_TO_TOOL,True,False,medium,1
req_26d1ee42_DatabaseTool_SummarizerAgent,wf_239,req_26d1ee42,DatabaseTool,SummarizerAgent,TOOL_TO_AGENT,True,False,medium,1
req_26d1ee42_SummarizerAgent_FinalAnswer,wf_239,req_26d1ee42,SummarizerAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,medium,1
req_156f3459_User_PlannerAgent,wf_240,req_156f3459,User,PlannerAgent,USER_TO_AGENT,True,False,low,1
req_156f3459_PlannerAgent_RetrievalAgent,wf_240,req_156f3459,PlannerAgent,RetrievalAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_156f3459_PlannerAgent_ComplianceAgent,wf_240,req_156f3459,PlannerAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_156f3459_RetrievalAgent_SummarizerAgent,wf_240,req_156f3459,RetrievalAgent,SummarizerAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_156f3459_ComplianceAgent_SummarizerAgent,wf_240,req_156f3459,ComplianceAgent,SummarizerAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_0830a503_User_PlannerAgent,wf_241,req_0830a503,User,PlannerAgent,USER_TO_AGENT,True,False,high,1
req_0830a503_PlannerAgent_FinanceAgent,wf_241,req_0830a503,PlannerAgent,FinanceAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_0830a503_FinanceAgent_PaymentTool,wf_241,req_0830a503,FinanceAgent,PaymentTool,AGENT_TO_TOOL,True,False,high,1
req_0830a503_PaymentTool_SummarizerAgent,wf_241,req_0830a503,PaymentTool,SummarizerAgent,TOOL_TO_AGENT,True,False,high,1
req_0830a503_SummarizerAgent_FinalAnswer,wf_241,req_0830a503,SummarizerAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,high,1
req_d5a25028_User_PlannerAgent,wf_242,req_d5a25028,User,PlannerAgent,USER_TO_AGENT,True,False,medium,2
req_d5a25028_PlannerAgent_AgentA,wf_242,req_d5a25028,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,medium,2
req_d5a25028_AgentA_AgentB,wf_242,req_d5a25028,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,medium,2
req_d5a25028_AgentB_AgentC,wf_242,req_d5a25028,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,False,medium,2
req_219f609d_User_PlannerAgent,wf_243,req_219f609d,User,PlannerAgent,USER_TO_AGENT,True,False,medium,1
req_219f609d_PlannerAgent_RetrievalAgent,wf_243,req_219f609d,PlannerAgent,RetrievalAgent,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_219f609d_RetrievalAgent_ComplianceAgent,wf_243,req_219f609d,RetrievalAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_219f609d_ComplianceAgent_FinalAnswer,wf_243,req_219f609d,ComplianceAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,medium,1
req_5dea3abe_User_PlannerAgent,wf_244,req_5dea3abe,User,PlannerAgent,USER_TO_AGENT,True,False,low,1
req_5dea3abe_PlannerAgent_MarketDataTool,wf_244,req_5dea3abe,PlannerAgent,MarketDataTool,AGENT_TO_TOOL,True,False,low,1
req_5dea3abe_PlannerAgent_RiskModelTool,wf_244,req_5dea3abe,PlannerAgent,RiskModelTool,AGENT_TO_TOOL,True,False,low,1
req_5dea3abe_MarketDataTool_AggregatorAgent,wf_244,req_5dea3abe,MarketDataTool,AggregatorAgent,TOOL_TO_AGENT,True,False,low,1
req_5dea3abe_RiskModelTool_AggregatorAgent,wf_244,req_5dea3abe,RiskModelTool,AggregatorAgent,TOOL_TO_AGENT,True,False,low,1
req_5dea3abe_AggregatorAgent_ComplianceAgent,wf_244,req_5dea3abe,AggregatorAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_5dea3abe_ComplianceAgent_FinalAnswer,wf_244,req_5dea3abe,ComplianceAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,low,1
req_a435e2c0_User_PlannerAgent,wf_245,req_a435e2c0,User,PlannerAgent,USER_TO_AGENT,True,False,low,1
req_a435e2c0_PlannerAgent_CodeGenTool,wf_245,req_a435e2c0,PlannerAgent,CodeGenTool,AGENT_TO_TOOL,True,False,low,1
req_a435e2c0_CodeGenTool_ReviewerAgent,wf_245,req_a435e2c0,CodeGenTool,ReviewerAgent,TOOL_TO_AGENT,True,False,low,1
req_a435e2c0_ReviewerAgent_FinalAnswer,wf_245,req_a435e2c0,ReviewerAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,low,1
req_bc0ded84_User_PlannerAgent,wf_246,req_bc0ded84,User,PlannerAgent,USER_TO_AGENT,True,False,high,1
req_bc0ded84_PlannerAgent_TriageAgent,wf_246,req_bc0ded84,PlannerAgent,TriageAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_bc0ded84_TriageAgent_ComplianceAgent,wf_246,req_bc0ded84,TriageAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_0558f1ae_User_PlannerAgent,wf_247,req_0558f1ae,User,PlannerAgent,USER_TO_AGENT,True,False,low,2
