workflow_id,request_id,path_id,path_type,path_nodes,guardrail_type,policy_id,text_hash,first_step_id,duplicate_step_id,duplicate_reason,optimization_allowed,blocked_by,recommended_decision
wf_229,req_2041c480,req_2041c480_p0,final,User -> PlannerAgent -> RetrievalAgent -> ComplianceAgent -> FinalAnswer,TOXICITY_CHECK,policy_v1,ab7232a7009e,3,4,protected_boundary;previous_unsafe_result;conflicting_result,False,protected_boundary;previous_unsafe_result;conflicting_result,HUMAN_REVIEW_REQUIRED
wf_230,req_91ec62fd,req_91ec62fd_p0,final,User -> PlannerAgent -> MarketDataTool -> AggregatorAgent -> ComplianceAgent -> FinalAnswer,TOXICITY_CHECK,policy_v2,9c949bfb5eea,1,2,protected_boundary;high_risk,False,protected_boundary;high_risk,HUMAN_REVIEW_REQUIRED
wf_230,req_91ec62fd,req_91ec62fd_p0,final,User -> PlannerAgent -> MarketDataTool -> AggregatorAgent -> ComplianceAgent -> FinalAnswer,TOXICITY_CHECK,policy_v2,9c949bfb5eea,2,4,protected_boundary;high_risk;previous_unsafe_result,False,protected_boundary;high_risk;previous_unsafe_result,HUMAN_REVIEW_REQUIRED
wf_230,req_91ec62fd,req_91ec62fd_p0,final,User -> PlannerAgent -> MarketDataTool -> AggregatorAgent -> ComplianceAgent -> FinalAnswer,TOXICITY_CHECK,policy_v2,9c949bfb5eea,4,6,high_risk,False,high_risk,HUMAN_REVIEW_REQUIRED
wf_230,req_91ec62fd,req_91ec62fd_p0,final,User -> PlannerAgent -> MarketDataTool -> AggregatorAgent -> ComplianceAgent -> FinalAnswer,TOXICITY_CHECK,policy_v2,9c949bfb5eea,6,7,protected_boundary;high_risk,False,protected_boundary;high_risk,HUMAN_REVIEW_REQUIRED
wf_230,req_91ec62fd,req_91ec62fd_p0,final,User -> PlannerAgent -> MarketDataTool -> AggregatorAgent -> ComplianceAgent -> FinalAnswer,PROMPT_ATTACK_CHECK,policy_v2,9c949bfb5eea,8,9,protected_boundary;high_risk,False,protected_boundary;high_risk,HUMAN_REVIEW_REQUIRED
wf_230,req_91ec62fd,req_91ec62fd_p0,final,User -> PlannerAgent -> MarketDataTool -> AggregatorAgent -> ComplianceAgent -> FinalAnswer,PROMPT_ATTACK_CHECK,policy_v2,9c949bfb5eea,9,11,protected_boundary;high_risk,False,protected_boundary;high_risk,HUMAN_REVIEW_REQUIRED
wf_230,req_91ec62fd,req_91ec62fd_p0,final,User -> PlannerAgent -> MarketDataTool -> AggregatorAgent -> ComplianceAgent -> FinalAnswer,PROMPT_ATTACK_CHECK,policy_v2,9c949bfb5eea,11,13,high_risk,False,high_risk,HUMAN_REVIEW_REQUIRED
wf_230,req_91ec62fd,req_91ec62fd_p0,final,User -> PlannerAgent -> MarketDataTool -> AggregatorAgent -> ComplianceAgent -> FinalAnswer,PROMPT_ATTACK_CHECK,policy_v2,9c949bfb5eea,13,14,protected_boundary;high_risk,False,protected_boundary;high_risk,HUMAN_REVIEW_REQUIRED
wf_230,req_91ec62fd,req_91ec62fd_p1,final,User -> PlannerAgent -> RiskModelTool -> AggregatorAgent -> ComplianceAgent -> FinalAnswer,TOXICITY_CHECK,policy_v2,9c949bfb5eea,1,3,protected_boundary;high_risk,False,protected_boundary;high_risk,HUMAN_REVIEW_REQUIRED
wf_230,req_91ec62fd,req_91ec62fd_p1,final,User -> PlannerAgent -> RiskModelTool -> AggregatorAgent -> ComplianceAgent -> FinalAnswer,TOXICITY_CHECK,policy_v2,9c949bfb5eea,3,5,protected_boundary;high_risk,False,protected_boundary;high_risk,HUMAN_REVIEW_REQUIRED
wf_230,req_91ec62fd,req_91ec62fd_p1,final,User -> PlannerAgent -> RiskModelTool -> AggregatorAgent -> ComplianceAgent -> FinalAnswer,TOXICITY_CHECK,policy_v2,9c949bfb5eea,5,6,high_risk,False,high_risk,HUMAN_REVIEW_REQUIRED
wf_230,req_91ec62fd,req_91ec62fd_p1,final,User -> PlannerAgent -> RiskModelTool -> AggregatorAgent -> ComplianceAgent -> FinalAnswer,TOXICITY_CHECK,policy_v2,9c949bfb5eea,6,7,protected_boundary;high_risk,False,protected_boundary;high_risk,HUMAN_REVIEW_REQUIRED
wf_230,req_91ec62fd,req_91ec62fd_p1,final,User -> PlannerAgent -> RiskModelTool -> AggregatorAgent -> ComplianceAgent -> FinalAnswer,PROMPT_ATTACK_CHECK,policy_v2,9c949bfb5eea,8,10,protected_boundary;high_risk,False,protected_boundary;high_risk,HUMAN_REVIEW_REQUIRED
wf_230,req_91ec62fd,req_91ec62fd_p1,final,User -> PlannerAgent -> RiskModelTool -> AggregatorAgent -> ComplianceAgent -> FinalAnswer,PROMPT_ATTACK_CHECK,policy_v2,9c949bfb5eea,10,12,protected_boundary;high_risk,False,protected_boundary;high_risk,HUMAN_REVIEW_REQUIRED
wf_230,req_91ec62fd,req_91ec62fd_p1,final,User -> PlannerAgent -> RiskModelTool -> AggregatorAgent -> ComplianceAgent -> FinalAnswer,PROMPT_ATTACK_CHECK,policy_v2,9c949bfb5eea,12,13,high_risk,False,high_risk,HUMAN_REVIEW_REQUIRED
wf_230,req_91ec62fd,req_91ec62fd_p1,final,User -> PlannerAgent -> RiskModelTool -> AggregatorAgent -> ComplianceAgent -> FinalAnswer,PROMPT_ATTACK_CHECK,policy_v2,9c949bfb5eea,13,14,protected_boundary;high_risk,False,protected_boundary;high_risk,HUMAN_REVIEW_REQUIRED
wf_231,req_1c5850e5,req_1c5850e5_o0,orphan_branch,User -> PlannerAgent -> CodeGenTool -> ReviewerAgent,PII_CHECK,policy_v3,7c034e70c3b4,1,2,protected_boundary;orphan_branch,False,protected_boundary;orphan_branch,KEEP
wf_231,req_1c5850e5,req_1c5850e5_o0,orphan_branch,User -> PlannerAgent -> CodeGenTool -> ReviewerAgent,PII_CHECK,policy_v2,7c034e70c3b4,2,3,protected_boundary;policy_drift;orphan_branch,False,protected_boundary;policy_drift;orphan_branch,KEEP
wf_231,req_1c5850e5,req_1c5850e5_o0,orphan_branch,User -> PlannerAgent -> CodeGenTool -> ReviewerAgent,PROMPT_ATTACK_CHECK,policy_v3,7c034e70c3b4,4,5,protected_boundary;orphan_branch,False,protected_boundary;orphan_branch,KEEP
wf_231,req_1c5850e5,req_1c5850e5_o0,orphan_branch,User -> PlannerAgent -> CodeGenTool -> ReviewerAgent,PROMPT_ATTACK_CHECK,policy_v2,7c034e70c3b4,5,6,protected_boundary;policy_drift;orphan_branch,False,protected_boundary;policy_drift;orphan_branch,KEEP
wf_232,req_b4b31732,req_b4b31732_p0,final,User -> PlannerAgent -> TriageAgent -> ComplianceAgent -> FinalAnswer,PII_CHECK,policy_v1,093b80bfb1de,1,2,high_risk,False,high_risk,HUMAN_REVIEW_REQUIRED
wf_232,req_b4b31732,req_b4b31732_p0,final,User -> PlannerAgent -> TriageAgent -> ComplianceAgent -> FinalAnswer,PII_CHECK,policy_v1,093b80bfb1de,2,3,high_risk,False,high_risk,HUMAN_REVIEW_REQUIRED
wf_232,req_b4b31732,req_b4b31732_p0,final,User -> PlannerAgent -> TriageAgent -> ComplianceAgent -> FinalAnswer,PII_CHECK,policy_v1,093b80bfb1de,3,4,protected_boundary;high_risk,False,protected_boundary;high_risk,HUMAN_REVIEW_REQUIRED
wf_233,req_ab5691fa,req_ab5691fa_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,TOXICITY_CHECK,policy_v1,ab7232a7009e,1,2,previous_unsafe_result,False,previous_unsafe_result,KEEP
wf_233,req_ab5691fa,req_ab5691fa_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,TOXICITY_CHECK,policy_v1,ab7232a7009e,2,3,previous_unsafe_result,False,previous_unsafe_result,KEEP
wf_233,req_ab5691fa,req_ab5691fa_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,TOXICITY_CHECK,policy_v1,7c034e70c3b4,3,4,text_changed;previous_unsafe_result,False,text_changed;previous_unsafe_result,KEEP
wf_233,req_ab5691fa,req_ab5691fa_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,TOXICITY_CHECK,policy_v1,7c034e70c3b4,4,5,previous_unsafe_result;conflicting_result,False,previous_unsafe_result;conflicting_result,HUMAN_REVIEW_REQUIRED
wf_233,req_ab5691fa,req_ab5691fa_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,TOXICITY_CHECK,policy_v1,7c034e70c3b4,5,6,previous_unsafe_result,False,previous_unsafe_result,KEEP
wf_233,req_ab5691fa,req_ab5691fa_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,TOXICITY_CHECK,policy_v1,7c034e70c3b4,6,7,protected_boundary;previous_unsafe_result;conflicting_result,False,protected_boundary;previous_unsafe_result;conflicting_result,HUMAN_REVIEW_REQUIRED
wf_234,req_51476f1c,req_51476f1c_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,PII_CHECK,policy_v2,1457148eef7a,1,2,same_guardrail_same_text_same_policy,True,,SKIP_REDUNDANT_WITH_AUDIT
wf_234,req_51476f1c,req_51476f1c_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,PII_CHECK,policy_v2,1457148eef7a,2,3,same_guardrail_same_text_same_policy,True,,SKIP_REDUNDANT_WITH_AUDIT
wf_234,req_51476f1c,req_51476f1c_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,PII_CHECK,policy_v2,1457148eef7a,3,4,conflicting_result,False,conflicting_result,HUMAN_REVIEW_REQUIRED
wf_234,req_51476f1c,req_51476f1c_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,PII_CHECK,policy_v2,1457148eef7a,4,5,previous_unsafe_result;conflicting_result,False,previous_unsafe_result;conflicting_result,HUMAN_REVIEW_REQUIRED
wf_234,req_51476f1c,req_51476f1c_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,PII_CHECK,policy_v2,1457148eef7a,5,6,conflicting_result,False,conflicting_result,HUMAN_REVIEW_REQUIRED
wf_234,req_51476f1c,req_51476f1c_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,PII_CHECK,policy_v2,1457148eef7a,6,7,protected_boundary;previous_unsafe_result,False,protected_boundary;previous_unsafe_result,KEEP
wf_235,req_32d145be,req_32d145be_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,SENSITIVE_INFO_CHECK,policy_v2,2ca26547d1b5,1,2,same_guardrail_same_text_same_policy,True,,SKIP_REDUNDANT_WITH_AUDIT
wf_235,req_32d145be,req_32d145be_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,SENSITIVE_INFO_CHECK,policy_v2,2ca26547d1b5,2,3,same_guardrail_same_text_same_policy,True,,SKIP_REDUNDANT_WITH_AUDIT
wf_235,req_32d145be,req_32d145be_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,SENSITIVE_INFO_CHECK,policy_v2,2ca26547d1b5,3,4,same_guardrail_same_text_same_policy,True,,SKIP_REDUNDANT_WITH_AUDIT
wf_235,req_32d145be,req_32d145be_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,SENSITIVE_INFO_CHECK,policy_v2,2ca26547d1b5,4,5,same_guardrail_same_text_same_policy,True,,SKIP_REDUNDANT_WITH_AUDIT
wf_235,req_32d145be,req_32d145be_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,SENSITIVE_INFO_CHECK,policy_v2,2ca26547d1b5,5,6,same_guardrail_same_text_same_policy,True,,SKIP_REDUNDANT_WITH_AUDIT
wf_235,req_32d145be,req_32d145be_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,SENSITIVE_INFO_CHECK,policy_v2,2ca26547d1b5,6,7,protected_boundary,False,protected_boundary,KEEP
wf_236,req_1cc43413,req_1cc43413_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> FinalAnswer,SENSITIVE_INFO_CHECK,policy_v3,1457148eef7a,1,2,same_guardrail_same_text_same_policy,True,,SKIP_REDUNDANT_WITH_AUDIT
wf_236,req_1cc43413,req_1cc43413_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> FinalAnswer,SENSITIVE_INFO_CHECK,policy_v3,1457148eef7a,2,3,same_guardrail_same_text_same_policy,True,,SKIP_REDUNDANT_WITH_AUDIT
wf_236,req_1cc43413,req_1cc43413_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> FinalAnswer,SENSITIVE_INFO_CHECK,policy_v3,1457148eef7a,3,4,same_guardrail_same_text_same_policy,True,,SKIP_REDUNDANT_WITH_AUDIT
wf_236,req_1cc43413,req_1cc43413_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> FinalAnswer,SENSITIVE_INFO_CHECK,policy_v3,1457148eef7a,4,5,protected_boundary,False,protected_boundary,KEEP
wf_237,req_5ace4ec5,req_5ace4ec5_p0,final,User -> PlannerAgent -> RetrievalAgent -> SummarizerAgent -> FinalAnswer,PROMPT_ATTACK_CHECK,policy_v2,9c949bfb5eea,1,2,conflicting_result,False,conflicting_result,HUMAN_REVIEW_REQUIRED
wf_237,req_5ace4ec5,req_5ace4ec5_p0,final,User -> PlannerAgent -> RetrievalAgent -> SummarizerAgent -> FinalAnswer,PROMPT_ATTACK_CHECK,policy_v2,9c949bfb5eea,2,4,previous_unsafe_result;conflicting_result,False,previous_unsafe_result;conflicting_result,HUMAN_REVIEW_REQUIRED
wf_237,req_5ace4ec5,req_5ace4ec5_p0,final,User -> PlannerAgent -> RetrievalAgent -> SummarizerAgent -> FinalAnswer,PROMPT_ATTACK_CHECK,policy_v2,9c949bfb5eea,4,6,protected_boundary,False,protected_boundary,KEEP
wf_237,req_5ace4ec5,req_5ace4ec5_p0,final,User -> PlannerAgent -> RetrievalAgent -> SummarizerAgent -> FinalAnswer,PII_CHECK,policy_v2,9c949bfb5eea,7,8,previous_unsafe_result,False,previous_unsafe_result,KEEP
wf_237,req_5ace4ec5,req_5ace4ec5_p0,final,User -> PlannerAgent -> RetrievalAgent -> SummarizerAgent -> FinalAnswer,PII_CHECK,policy_v2,9c949bfb5eea,8,10,previous_unsafe_result;conflicting_result,False,previous_unsafe_result;conflicting_result,HUMAN_REVIEW_REQUIRED
wf_237,req_5ace4ec5,req_5ace4ec5_p0,final,User -> PlannerAgent -> RetrievalAgent -> SummarizerAgent -> FinalAnswer,PII_CHECK,policy_v2,9c949bfb5eea,10,12,protected_boundary,False,protected_boundary,KEEP
wf_237,req_5ace4ec5,req_5ace4ec5_p1,final,User -> PlannerAgent -> ComplianceAgent -> SummarizerAgent -> FinalAnswer,PROMPT_ATTACK_CHECK,policy_v2,9c949bfb5eea,1,3,conflicting_result,False,conflicting_result,HUMAN_REVIEW_REQUIRED
wf_237,req_5ace4ec5,req_5ace4ec5_p1,final,User -> PlannerAgent -> ComplianceAgent -> SummarizerAgent -> FinalAnswer,PROMPT_ATTACK_CHECK,policy_v2,9c949bfb5eea,3,5,previous_unsafe_result;conflicting_result,False,previous_unsafe_result;conflicting_result,HUMAN_REVIEW_REQUIRED
wf_237,req_5ace4ec5,req_5ace4ec5_p1,final,User -> PlannerAgent -> ComplianceAgent -> SummarizerAgent -> FinalAnswer,PROMPT_ATTACK_CHECK,policy_v2,9c949bfb5eea,5,6,protected_boundary,False,protected_boundary,KEEP
wf_237,req_5ace4ec5,req_5ace4ec5_p1,final,User -> PlannerAgent -> ComplianceAgent -> SummarizerAgent -> FinalAnswer,PII_CHECK,policy_v2,9c949bfb5eea,7,9,previous_unsafe_result;conflicting_result,False,previous_unsafe_result;conflicting_result,HUMAN_REVIEW_REQUIRED
wf_237,req_5ace4ec5,req_5ace4ec5_p1,final,User -> PlannerAgent -> ComplianceAgent -> SummarizerAgent -> FinalAnswer,PII_CHECK,policy_v2,9c949bfb5eea,9,11,same_guardrail_same_text_same_policy,True,,REUSE_PREVIOUS_DECISION
wf_237,req_5ace4ec5,req_5ace4ec5_p1,final,User -> PlannerAgent -> ComplianceAgent -> SummarizerAgent -> FinalAnswer,PII_CHECK,policy_v2,9c949bfb5eea,11,12,protected_boundary,False,protected_boundary,KEEP
wf_238,req_8a003685,req_8a003685_o0,orphan_branch,User -> PlannerAgent -> RetrievalAgent -> AnalysisAgent,SENSITIVE_INFO_CHECK,policy_v1,3c072b9c5c28,1,2,orphan_branch;conflicting_result,False,orphan_branch;conflicting_result,HUMAN_REVIEW_REQUIRED
wf_238,req_8a003685,req_8a003685_o0,orphan_branch,User -> PlannerAgent -> RetrievalAgent -> AnalysisAgent,SENSITIVE_INFO_CHECK,policy_v3,3c072b9c5c28,2,3,policy_drift;previous_unsafe_result;orphan_branch,False,policy_drift;previous_unsafe_result;orphan_branch,KEEP
wf_238,req_8a003685,req_8a003685_o0,orphan_branch,User -> PlannerAgent -> RetrievalAgent -> AnalysisAgent,PII_CHECK,policy_v1,3c072b9c5c28,4,5,orphan_branch;conflicting_result,False,orphan_branch;conflicting_result,HUMAN_REVIEW_REQUIRED
wf_238,req_8a003685,req_8a003685_o0,orphan_branch,User -> PlannerAgent -> RetrievalAgent -> AnalysisAgent,PII_CHECK,policy_v3,3c072b9c5c28,5,6,policy_drift;previous_unsafe_result;orphan_branch,False,policy_drift;previous_unsafe_result;orphan_branch,KEEP
wf_239,req_26d1ee42,req_26d1ee42_p0,final,User -> PlannerAgent -> SearchTool -> AnalysisAgent -> DatabaseTool -> SummarizerAgent -> FinalAnswer,SENSITIVE_INFO_CHECK,policy_v2,7c034e70c3b4,1,2,protected_boundary,False,protected_boundary,KEEP
wf_239,req_26d1ee42,req_26d1ee42_p0,final,User -> PlannerAgent -> SearchTool -> AnalysisAgent -> DatabaseTool -> SummarizerAgent -> FinalAnswer,SENSITIVE_INFO_CHECK,policy_v2,7c034e70c3b4,2,3,protected_boundary,False,protected_boundary,KEEP
wf_239,req_26d1ee42,req_26d1ee42_p0,final,User -> PlannerAgent -> SearchTool -> AnalysisAgent -> DatabaseTool -> SummarizerAgent -> FinalAnswer,SENSITIVE_INFO_CHECK,policy_v1,7c034e70c3b4,3,4,protected_boundary;policy_drift,False,protected_boundary;policy_drift,KEEP
wf_239,req_26d1ee42,req_26d1ee42_p0,final,User -> PlannerAgent -> SearchTool -> AnalysisAgent -> DatabaseTool -> SummarizerAgent -> FinalAnswer,SENSITIVE_INFO_CHECK,policy_v1,7c034e70c3b4,4,5,protected_boundary,False,protected_boundary,KEEP
wf_239,req_26d1ee42,req_26d1ee42_p0,final,User -> PlannerAgent -> SearchTool -> AnalysisAgent -> DatabaseTool -> SummarizerAgent -> FinalAnswer,SENSITIVE_INFO_CHECK,policy_v1,7c034e70c3b4,5,6,protected_boundary,False,protected_boundary,KEEP
wf_240,req_156f3459,req_156f3459_o0,orphan_branch,User -> PlannerAgent -> RetrievalAgent -> SummarizerAgent,TOXICITY_CHECK,policy_v2,9c949bfb5eea,1,2,orphan_branch,False,orphan_branch,KEEP
wf_240,req_156f3459,req_156f3459_o0,orphan_branch,User -> PlannerAgent -> RetrievalAgent -> SummarizerAgent,TOXICITY_CHECK,policy_v3,9c949bfb5eea,2,4,policy_drift;orphan_branch,False,policy_drift;orphan_branch,KEEP
wf_240,req_156f3459,req_156f3459_o1,orphan_branch,User -> PlannerAgent -> ComplianceAgent -> SummarizerAgent,TOXICITY_CHECK,policy_v2,9c949bfb5eea,1,3,orphan_branch;conflicting_result,False,orphan_branch;conflicting_result,HUMAN_REVIEW_REQUIRED
wf_240,req_156f3459,req_156f3459_o1,orphan_branch,User -> PlannerAgent -> ComplianceAgent -> SummarizerAgent,TOXICITY_CHECK,policy_v3,9c949bfb5eea,3,5,policy_drift;previous_unsafe_result;orphan_branch;conflicting_result,False,policy_drift;previous_unsafe_result;orphan_branch;conflicting_result,HUMAN_REVIEW_REQUIRED
wf_241,req_0830a503,req_0830a503_p0,final,User -> PlannerAgent -> FinanceAgent -> PaymentTool -> SummarizerAgent -> FinalAnswer,PII_CHECK,policy_v1,d07b08655a8f,1,2,high_risk,False,high_risk,HUMAN_REVIEW_REQUIRED
wf_241,req_0830a503,req_0830a503_p0,final,User -> PlannerAgent -> FinanceAgent -> PaymentTool -> SummarizerAgent -> FinalAnswer,PII_CHECK,policy_v1,d07b08655a8f,2,3,protected_boundary;high_risk,False,protected_boundary;high_risk,HUMAN_REVIEW_REQUIRED
wf_241,req_0830a503,req_0830a503_p0,final,User -> PlannerAgent -> FinanceAgent -> PaymentTool -> SummarizerAgent -> FinalAnswer,PII_CHECK,policy_v1,d07b08655a8f,3,4,protected_boundary;high_risk,False,protected_boundary;high_risk,HUMAN_REVIEW_REQUIRED
wf_241,req_0830a503,req_0830a503_p0,final,User -> PlannerAgent -> FinanceAgent -> PaymentTool -> SummarizerAgent -> FinalAnswer,PII_CHECK,policy_v1,d07b08655a8f,4,5,protected_boundary;high_risk,False,protected_boundary;high_risk,HUMAN_REVIEW_REQUIRED
wf_242,req_d5a25028,req_d5a25028_o0,orphan_branch,User -> PlannerAgent -> AgentA -> AgentB -> AgentC,PROMPT_ATTACK_CHECK,policy_v1,878d18e94f35,1,2,orphan_branch,False,orphan_branch,KEEP
wf_242,req_d5a25028,req_d5a25028_o0,orphan_branch,User -> PlannerAgent -> AgentA -> AgentB -> AgentC,PROMPT_ATTACK_CHECK,policy_v2,878d18e94f35,2,3,policy_drift;orphan_branch,False,policy_drift;orphan_branch,KEEP
wf_242,req_d5a25028,req_d5a25028_o0,orphan_branch,User -> PlannerAgent -> AgentA -> AgentB -> AgentC,PROMPT_ATTACK_CHECK,policy_v2,878d18e94f35,3,4,orphan_branch,False,orphan_branch,KEEP
wf_242,req_d5a25028,req_d5a25028_o0,orphan_branch,User -> PlannerAgent -> AgentA -> AgentB -> AgentC,PII_CHECK,policy_v1,878d18e94f35,5,6,orphan_branch,False,orphan_branch,KEEP
wf_242,req_d5a25028,req_d5a25028_o0,orphan_branch,User -> PlannerAgent -> AgentA -> AgentB -> AgentC,PII_CHECK,policy_v2,878d18e94f35,6,7,policy_drift;orphan_branch,False,policy_drift;orphan_branch,KEEP
wf_242,req_d5a25028,req_d5a25028_o0,orphan_branch,User -> PlannerAgent -> AgentA -> AgentB -> AgentC,PII_CHECK,policy_v2,878d18e94f35,7,8,orphan_branch,False,orphan_branch,KEEP
wf_243,req_219f609d,req_219f609d_p0,final,User -> PlannerAgent -> RetrievalAgent -> ComplianceAgent -> FinalAnswer,GROUNDING_CHECK,policy_v1,ab7232a7009e,1,2,same_guardrail_same_text_same_policy,True,,REUSE_PREVIOUS_DECISION
wf_243,req_219f609d,req_219f609d_p0,final,User -> PlannerAgent -> RetrievalAgent -> ComplianceAgent -> FinalAnswer,GROUNDING_CHECK,policy_v1,ab7232a7009e,2,3,conflicting_result,False,conflicting_result,HUMAN_REVIEW_REQUIRED
wf_243,req_219f609d,req_219f609d_p0,final,User -> PlannerAgent -> RetrievalAgent -> ComplianceAgent -> FinalAnswer,GROUNDING_CHECK,policy_v1,ab7232a7009e,3,4,protected_boundary;previous_unsafe_result;conflicting_result,False,protected_boundary;previous_unsafe_result;conflicting_result,HUMAN_REVIEW_REQUIRED
wf_244,req_5dea3abe,req_5dea3abe_p0,final,User -> PlannerAgent -> MarketDataTool -> AggregatorAgent -> ComplianceAgent -> FinalAnswer,PII_CHECK,policy_v2,3c072b9c5c28,1,2,protected_boundary,False,protected_boundary,KEEP
wf_244,req_5dea3abe,req_5dea3abe_p0,final,User -> PlannerAgent -> MarketDataTool -> AggregatorAgent -> ComplianceAgent -> FinalAnswer,PII_CHECK,policy_v2,3c072b9c5c28,2,4,protected_boundary,False,protected_boundary,KEEP
wf_244,req_5dea3abe,req_5dea3abe_p0,final,User -> PlannerAgent -> MarketDataTool -> AggregatorAgent -> ComplianceAgent -> FinalAnswer,PII_CHECK,policy_v2,3c072b9c5c28,4,6,conflicting_result,False,conflicting_result,HUMAN_REVIEW_REQUIRED
wf_244,req_5dea3abe,req_5dea3abe_p0,final,User -> PlannerAgent -> MarketDataTool -> AggregatorAgent -> ComplianceAgent -> FinalAnswer,PII_CHECK,policy_v2,3c072b9c5c28,6,7,protected_boundary;previous_unsafe_result;conflicting_result,False,protected_boundary;previous_unsafe_result;conflicting_result,HUMAN_REVIEW_REQUIRED
wf_244,req_5dea3abe,req_5dea3abe_p1,final,User -> PlannerAgent -> RiskModelTool -> AggregatorAgent -> ComplianceAgent -> FinalAnswer,PII_CHECK,policy_v2,3c072b9c5c28,1,3,protected_boundary,False,protected_boundary,KEEP
wf_244,req_5dea3abe,req_5dea3abe_p1,final,User -> PlannerAgent -> RiskModelTool -> AggregatorAgent -> ComplianceAgent -> FinalAnswer,PII_CHECK,policy_v2,3c072b9c5c28,3,5,protected_boundary,False,protected_boundary,KEEP
wf_244,req_5dea3abe,req_5dea3abe_p1,final,User -> PlannerAgent -> RiskModelTool -> AggregatorAgent -> ComplianceAgent -> FinalAnswer,PII_CHECK,policy_v2,3c072b9c5c28,5,6,conflicting_result,False,conflicting_result,HUMAN_REVIEW_REQUIRED
wf_244,req_5dea3abe,req_5dea3abe_p1,final,User -> PlannerAgent -> RiskModelTool -> AggregatorAgent -> ComplianceAgent -> FinalAnswer,PII_CHECK,policy_v2,3c072b9c5c28,6,7,protected_boundary;previous_unsafe_result;conflicting_result,False,protected_boundary;previous_unsafe_result;conflicting_result,HUMAN_REVIEW_REQUIRED
wf_245,req_a435e2c0,req_a435e2c0_p0,final,User -> PlannerAgent -> CodeGenTool -> ReviewerAgent -> FinalAnswer,SENSITIVE_INFO_CHECK,policy_v2,9c949bfb5eea,1,2,protected_boundary,False,protected_boundary,KEEP
wf_245,req_a435e2c0,req_a435e2c0_p0,final,User -> PlannerAgent -> CodeGenTool -> ReviewerAgent -> FinalAnswer,SENSITIVE_INFO_CHECK,policy_v2,9c949bfb5eea,2,3,protected_boundary;conflicting_result,False,protected_boundary;conflicting_result,HUMAN_REVIEW_REQUIRED
wf_245,req_a435e2c0,req_a435e2c0_p0,final,User -> PlannerAgent -> CodeGenTool -> ReviewerAgent -> FinalAnswer,SENSITIVE_INFO_CHECK,policy_v2,9c949bfb5eea,3,4,protected_boundary;previous_unsafe_result;conflicting_result,False,protected_boundary;previous_unsafe_result;conflicting_result,HUMAN_REVIEW_REQUIRED
wf_246,req_bc0ded84,req_bc0ded84_o0,orphan_branch,User -> PlannerAgent -> TriageAgent -> ComplianceAgent,TOXICITY_CHECK,policy_v3,2ca26547d1b5,1,2,high_risk;orphan_branch,False,high_risk;orphan_branch,HUMAN_REVIEW_REQUIRED
wf_246,req_bc0ded84,req_bc0ded84_o0,orphan_branch,User -> PlannerAgent -> TriageAgent -> ComplianceAgent,TOXICITY_CHECK,policy_v3,2ca26547d1b5,2,3,high_risk;orphan_branch,False,high_risk;orphan_branch,HUMAN_REVIEW_REQUIRED
