workflow_id,request_id,step_id,node_id,source_node,target_node,node_type,step_type,agent_name,guardrail_type,policy_id,text_hash,input_text_hash,output_text_hash,text_changed,trust_boundary,risk_level,edge_risk_level,guardrail_result,severity,confidence,latency_ms,estimated_cost_usd,timestamp,workflow_template,behavior_pattern
wf_223,req_a20ff4ce,2,req_a20ff4ce_RetrievalAgent,PlannerAgent,RetrievalAgent,agent,agent,RetrievalAgent,PROMPT_ATTACK_CHECK,policy_v2,878d18e94f35,878d18e94f35,878d18e94f35,False,AGENT_TO_AGENT_INTERNAL,high,high,PASS,low,0.704,225.04,0.000324,2025-01-02T11:01:00.816990,multi_branch,high_risk_duplicate
wf_223,req_a20ff4ce,3,req_a20ff4ce_ComplianceAgent,PlannerAgent,ComplianceAgent,agent,agent,ComplianceAgent,PROMPT_ATTACK_CHECK,policy_v2,878d18e94f35,878d18e94f35,878d18e94f35,False,AGENT_TO_AGENT_INTERNAL,high,high,PASS,low,0.823,258.49,0.000294,2025-01-02T11:01:01.492110,multi_branch,high_risk_duplicate
wf_223,req_a20ff4ce,4,req_a20ff4ce_SummarizerAgent,RetrievalAgent,SummarizerAgent,agent,agent,SummarizerAgent,PROMPT_ATTACK_CHECK,policy_v2,878d18e94f35,878d18e94f35,878d18e94f35,False,AGENT_TO_AGENT_INTERNAL,high,high,BLOCK,medium,0.876,300.31,0.000314,2025-01-02T11:01:02.267580,multi_branch,high_risk_duplicate
wf_223,req_a20ff4ce,5,req_a20ff4ce_SummarizerAgent,ComplianceAgent,SummarizerAgent,agent,agent,SummarizerAgent,PROMPT_ATTACK_CHECK,policy_v2,878d18e94f35,878d18e94f35,878d18e94f35,False,AGENT_TO_AGENT_INTERNAL,high,high,BLOCK,low,0.461,219.51,0.000295,2025-01-02T11:01:03.168510,multi_branch,high_risk_duplicate
wf_223,req_a20ff4ce,6,req_a20ff4ce_FinalAnswer,SummarizerAgent,FinalAnswer,final,final,FinalAnswer,PROMPT_ATTACK_CHECK,policy_v2,878d18e94f35,878d18e94f35,878d18e94f35,False,AGENT_TO_FINAL_RESPONSE,high,high,BLOCK,low,0.844,300.81,0.000294,2025-01-02T11:01:03.827040,multi_branch,high_risk_duplicate
wf_223,req_a20ff4ce,7,req_a20ff4ce_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,SENSITIVE_INFO_CHECK,policy_v2,878d18e94f35,878d18e94f35,878d18e94f35,False,USER_TO_AGENT,high,high,PASS,low,0.941,208.9,7.2e-05,2025-01-02T11:01:04.729470,multi_branch,high_risk_duplicate
wf_223,req_a20ff4ce,8,req_a20ff4ce_RetrievalAgent,PlannerAgent,RetrievalAgent,agent,agent,RetrievalAgent,SENSITIVE_INFO_CHECK,policy_v2,878d18e94f35,878d18e94f35,878d18e94f35,False,AGENT_TO_AGENT_INTERNAL,high,high,PASS,low,0.84,167.76,6.1e-05,2025-01-02T11:01:05.356170,multi_branch,high_risk_duplicate
wf_223,req_a20ff4ce,9,req_a20ff4ce_ComplianceAgent,PlannerAgent,ComplianceAgent,agent,agent,ComplianceAgent,SENSITIVE_INFO_CHECK,policy_v2,878d18e94f35,878d18e94f35,878d18e94f35,False,AGENT_TO_AGENT_INTERNAL,high,high,PASS,low,0.814,213.97,7.3e-05,2025-01-02T11:01:05.859450,multi_branch,high_risk_duplicate
wf_223,req_a20ff4ce,10,req_a20ff4ce_SummarizerAgent,RetrievalAgent,SummarizerAgent,agent,agent,SummarizerAgent,SENSITIVE_INFO_CHECK,policy_v2,878d18e94f35,878d18e94f35,878d18e94f35,False,AGENT_TO_AGENT_INTERNAL,high,high,BLOCK,medium,0.971,211.83,7.2e-05,2025-01-02T11:01:06.501360,multi_branch,high_risk_duplicate
wf_223,req_a20ff4ce,11,req_a20ff4ce_SummarizerAgent,ComplianceAgent,SummarizerAgent,agent,agent,SummarizerAgent,SENSITIVE_INFO_CHECK,policy_v2,878d18e94f35,878d18e94f35,878d18e94f35,False,AGENT_TO_AGENT_INTERNAL,high,high,BLOCK,low,0.702,170.12,6.2e-05,2025-01-02T11:01:07.136850,multi_branch,high_risk_duplicate
wf_223,req_a20ff4ce,12,req_a20ff4ce_FinalAnswer,SummarizerAgent,FinalAnswer,final,final,FinalAnswer,SENSITIVE_INFO_CHECK,policy_v2,878d18e94f35,878d18e94f35,878d18e94f35,False,AGENT_TO_FINAL_RESPONSE,high,high,BLOCK,low,0.91,149.8,6.7e-05,2025-01-02T11:01:07.647210,multi_branch,high_risk_duplicate
wf_224,req_c5297cca,1,req_c5297cca_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,SENSITIVE_INFO_CHECK,policy_v1,d411348d672f,d411348d672f,d411348d672f,False,USER_TO_AGENT,low,low,PASS,low,0.923,123.51,5e-05,2025-01-02T11:08:00,linear,normal_duplicate
wf_224,req_c5297cca,2,req_c5297cca_RetrievalAgent,PlannerAgent,RetrievalAgent,agent,agent,RetrievalAgent,SENSITIVE_INFO_CHECK,policy_v1,d411348d672f,d411348d672f,d411348d672f,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.806,156.89,5e-05,2025-01-02T11:08:00.370530,linear,normal_duplicate
wf_224,req_c5297cca,3,req_c5297cca_AnalysisAgent,RetrievalAgent,AnalysisAgent,agent,agent,AnalysisAgent,SENSITIVE_INFO_CHECK,policy_v1,d411348d672f,d411348d672f,d411348d672f,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.987,144.63,4.9e-05,2025-01-02T11:08:00.841200,linear,normal_duplicate
wf_224,req_c5297cca,4,req_c5297cca_FinalAnswer,AnalysisAgent,FinalAnswer,final,final,FinalAnswer,SENSITIVE_INFO_CHECK,policy_v1,d411348d672f,d411348d672f,d411348d672f,False,AGENT_TO_FINAL_RESPONSE,low,low,PASS,low,0.917,110.8,5.4e-05,2025-01-02T11:08:01.275090,linear,normal_duplicate
wf_225,req_b7dba4f5,1,req_b7dba4f5_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,SENSITIVE_INFO_CHECK,policy_v2,1457148eef7a,1457148eef7a,1457148eef7a,False,USER_TO_AGENT,low,low,PASS,low,0.796,112.14,5.2e-05,2025-01-02T11:15:00,tool_heavy,warn_block_conflict
wf_225,req_b7dba4f5,2,req_b7dba4f5_SearchTool,PlannerAgent,SearchTool,tool,tool,SearchTool,SENSITIVE_INFO_CHECK,policy_v2,1457148eef7a,1457148eef7a,1457148eef7a,False,AGENT_TO_TOOL,low,low,WARN,medium,0.442,135.93,5e-05,2025-01-02T11:15:00.336420,tool_heavy,warn_block_conflict
wf_225,req_b7dba4f5,3,req_b7dba4f5_AnalysisAgent,SearchTool,AnalysisAgent,agent,agent,AnalysisAgent,SENSITIVE_INFO_CHECK,policy_v2,1457148eef7a,1457148eef7a,1457148eef7a,False,TOOL_TO_AGENT,low,low,PASS,low,0.737,151.08,4.9e-05,2025-01-02T11:15:00.744210,tool_heavy,warn_block_conflict
wf_225,req_b7dba4f5,4,req_b7dba4f5_DatabaseTool,AnalysisAgent,DatabaseTool,tool,tool,DatabaseTool,SENSITIVE_INFO_CHECK,policy_v2,1457148eef7a,1457148eef7a,1457148eef7a,False,AGENT_TO_TOOL,low,low,BLOCK,medium,0.732,116.11,4.5e-05,2025-01-02T11:15:01.197450,tool_heavy,warn_block_conflict
wf_225,req_b7dba4f5,5,req_b7dba4f5_SummarizerAgent,DatabaseTool,SummarizerAgent,agent,agent,SummarizerAgent,SENSITIVE_INFO_CHECK,policy_v2,1457148eef7a,1457148eef7a,1457148eef7a,False,TOOL_TO_AGENT,low,low,PASS,low,0.845,122.8,5.2e-05,2025-01-02T11:15:01.545780,tool_heavy,warn_block_conflict
wf_225,req_b7dba4f5,6,req_b7dba4f5_FinalAnswer,SummarizerAgent,FinalAnswer,final,final,FinalAnswer,SENSITIVE_INFO_CHECK,policy_v2,1457148eef7a,1457148eef7a,1457148eef7a,False,AGENT_TO_FINAL_RESPONSE,low,low,PASS,low,0.983,148.85,4.9e-05,2025-01-02T11:15:01.914180,tool_heavy,warn_block_conflict
wf_226,req_df367cb9,1,req_df367cb9_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,PROMPT_ATTACK_CHECK,policy_v2,9c949bfb5eea,9c949bfb5eea,9c949bfb5eea,False,USER_TO_AGENT,low,low,PASS,low,0.922,215.22,0.000247,2025-01-02T11:22:00,multi_branch,normal_duplicate
wf_226,req_df367cb9,2,req_df367cb9_RetrievalAgent,PlannerAgent,RetrievalAgent,agent,agent,RetrievalAgent,PROMPT_ATTACK_CHECK,policy_v2,9c949bfb5eea,9c949bfb5eea,9c949bfb5eea,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.938,167.29,0.000234,2025-01-02T11:22:00.645660,multi_branch,normal_duplicate
wf_226,req_df367cb9,3,req_df367cb9_ComplianceAgent,PlannerAgent,ComplianceAgent,agent,agent,ComplianceAgent,PROMPT_ATTACK_CHECK,policy_v2,9c949bfb5eea,9c949bfb5eea,9c949bfb5eea,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.903,189.17,0.000211,2025-01-02T11:22:01.147530,multi_branch,normal_duplicate
wf_226,req_df367cb9,4,req_df367cb9_SummarizerAgent,RetrievalAgent,SummarizerAgent,agent,agent,SummarizerAgent,PROMPT_ATTACK_CHECK,policy_v2,9c949bfb5eea,9c949bfb5eea,9c949bfb5eea,False,AGENT_TO_AGENT_INTERNAL,low,low,BLOCK,medium,0.767,162.53,0.000204,2025-01-02T11:22:01.715040,multi_branch,normal_duplicate
wf_226,req_df367cb9,5,req_df367cb9_SummarizerAgent,ComplianceAgent,SummarizerAgent,agent,agent,SummarizerAgent,PROMPT_ATTACK_CHECK,policy_v2,9c949bfb5eea,9c949bfb5eea,9c949bfb5eea,False,AGENT_TO_AGENT_INTERNAL,low,low,BLOCK,medium,0.824,159.55,0.000205,2025-01-02T11:22:02.202630,multi_branch,normal_duplicate
wf_226,req_df367cb9,6,req_df367cb9_FinalAnswer,SummarizerAgent,FinalAnswer,final,final,FinalAnswer,PROMPT_ATTACK_CHECK,policy_v2,9c949bfb5eea,9c949bfb5eea,9c949bfb5eea,False,AGENT_TO_FINAL_RESPONSE,low,low,PASS,low,0.789,169.66,0.000218,2025-01-02T11:22:02.681280,multi_branch,normal_duplicate
wf_226,req_df367cb9,7,req_df367cb9_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,GROUNDING_CHECK,policy_v2,9c949bfb5eea,9c949bfb5eea,9c949bfb5eea,False,USER_TO_AGENT,low,low,PASS,low,0.848,287.96,0.000288,2025-01-02T11:22:03.190260,multi_branch,normal_duplicate
wf_226,req_df367cb9,8,req_df367cb9_RetrievalAgent,PlannerAgent,RetrievalAgent,agent,agent,RetrievalAgent,GROUNDING_CHECK,policy_v2,9c949bfb5eea,9c949bfb5eea,9c949bfb5eea,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.781,257.51,0.000295,2025-01-02T11:22:04.054140,multi_branch,normal_duplicate
wf_226,req_df367cb9,9,req_df367cb9_ComplianceAgent,PlannerAgent,ComplianceAgent,agent,agent,ComplianceAgent,GROUNDING_CHECK,policy_v2,9c949bfb5eea,9c949bfb5eea,9c949bfb5eea,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.714,225.25,0.000273,2025-01-02T11:22:04.826670,multi_branch,normal_duplicate
wf_226,req_df367cb9,10,req_df367cb9_SummarizerAgent,RetrievalAgent,SummarizerAgent,agent,agent,SummarizerAgent,GROUNDING_CHECK,policy_v2,9c949bfb5eea,9c949bfb5eea,9c949bfb5eea,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.761,270.09,0.000325,2025-01-02T11:22:05.502420,multi_branch,normal_duplicate
wf_226,req_df367cb9,11,req_df367cb9_SummarizerAgent,ComplianceAgent,SummarizerAgent,agent,agent,SummarizerAgent,GROUNDING_CHECK,policy_v2,9c949bfb5eea,9c949bfb5eea,9c949bfb5eea,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.754,319.63,0.000292,2025-01-02T11:22:06.312690,multi_branch,normal_duplicate
wf_226,req_df367cb9,12,req_df367cb9_FinalAnswer,SummarizerAgent,FinalAnswer,final,final,FinalAnswer,GROUNDING_CHECK,policy_v2,9c949bfb5eea,9c949bfb5eea,9c949bfb5eea,False,AGENT_TO_FINAL_RESPONSE,low,low,PASS,low,0.728,222.42,0.000303,2025-01-02T11:22:07.271580,multi_branch,normal_duplicate
wf_227,req_a053f78b,1,req_a053f78b_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,TOXICITY_CHECK,policy_v2,7c034e70c3b4,7c034e70c3b4,7c034e70c3b4,False,USER_TO_AGENT,high,high,PASS,low,0.78,175.56,0.000279,2025-01-02T11:29:00,high_risk_finance,high_risk_duplicate
wf_227,req_a053f78b,2,req_a053f78b_FinanceAgent,PlannerAgent,FinanceAgent,agent,agent,FinanceAgent,TOXICITY_CHECK,policy_v2,7c034e70c3b4,7c034e70c3b4,7c034e70c3b4,False,AGENT_TO_AGENT_INTERNAL,high,high,PASS,low,0.883,176.7,0.000276,2025-01-02T11:29:00.526680,high_risk_finance,high_risk_duplicate
wf_227,req_a053f78b,3,req_a053f78b_PaymentTool,FinanceAgent,PaymentTool,tool,tool,PaymentTool,TOXICITY_CHECK,policy_v2,7c034e70c3b4,7c034e70c3b4,7c034e70c3b4,False,AGENT_TO_TOOL,high,high,BLOCK,medium,0.756,166.59,0.000279,2025-01-02T11:29:01.056780,high_risk_finance,high_risk_duplicate
wf_227,req_a053f78b,4,req_a053f78b_SummarizerAgent,PaymentTool,SummarizerAgent,agent,agent,SummarizerAgent,TOXICITY_CHECK,policy_v2,7c034e70c3b4,7c034e70c3b4,7c034e70c3b4,False,TOOL_TO_AGENT,high,high,BLOCK,high,0.787,187.01,0.000306,2025-01-02T11:29:01.556550,high_risk_finance,high_risk_duplicate
wf_227,req_a053f78b,5,req_a053f78b_FinalAnswer,SummarizerAgent,FinalAnswer,final,final,FinalAnswer,TOXICITY_CHECK,policy_v2,7c034e70c3b4,7c034e70c3b4,7c034e70c3b4,False,AGENT_TO_FINAL_RESPONSE,high,high,BLOCK,low,0.737,183.81,0.000328,2025-01-02T11:29:02.117580,high_risk_finance,high_risk_duplicate
wf_227,req_a053f78b,6,req_a053f78b_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,GROUNDING_CHECK,policy_v2,7c034e70c3b4,7c034e70c3b4,7c034e70c3b4,False,USER_TO_AGENT,high,high,WARN,medium,0.713,361.32,0.000423,2025-01-02T11:29:02.669010,high_risk_finance,high_risk_duplicate
wf_227,req_a053f78b,7,req_a053f78b_FinanceAgent,PlannerAgent,FinanceAgent,agent,agent,FinanceAgent,GROUNDING_CHECK,policy_v2,7c034e70c3b4,7c034e70c3b4,7c034e70c3b4,False,AGENT_TO_AGENT_INTERNAL,high,high,BLOCK,medium,0.84,432.07,0.000429,2025-01-02T11:29:03.752970,high_risk_finance,high_risk_duplicate
wf_227,req_a053f78b,8,req_a053f78b_PaymentTool,FinanceAgent,PaymentTool,tool,tool,PaymentTool,GROUNDING_CHECK,policy_v2,7c034e70c3b4,7c034e70c3b4,7c034e70c3b4,False,AGENT_TO_TOOL,high,high,PASS,low,0.78,339.02,0.000442,2025-01-02T11:29:05.049180,high_risk_finance,high_risk_duplicate
wf_227,req_a053f78b,9,req_a053f78b_SummarizerAgent,PaymentTool,SummarizerAgent,agent,agent,SummarizerAgent,GROUNDING_CHECK,policy_v2,7c034e70c3b4,7c034e70c3b4,7c034e70c3b4,False,TOOL_TO_AGENT,high,high,PASS,low,0.982,325.05,0.00043,2025-01-02T11:29:06.066240,high_risk_finance,high_risk_duplicate
wf_227,req_a053f78b,10,req_a053f78b_FinalAnswer,SummarizerAgent,FinalAnswer,final,final,FinalAnswer,GROUNDING_CHECK,policy_v2,7c034e70c3b4,7c034e70c3b4,7c034e70c3b4,False,AGENT_TO_FINAL_RESPONSE,high,high,PASS,low,0.854,370.44,0.000371,2025-01-02T11:29:07.041390,high_risk_finance,high_risk_duplicate
wf_228,req_4fc81077,1,req_4fc81077_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,GROUNDING_CHECK,policy_v3,d411348d672f,d411348d672f,d411348d672f,False,USER_TO_AGENT,low,low,PASS,low,0.753,237.64,0.000283,2025-01-02T11:36:00,repeated_handoff,missing_final_boundary
wf_228,req_4fc81077,2,req_4fc81077_AgentA,PlannerAgent,AgentA,agent,agent,AgentA,GROUNDING_CHECK,policy_v3,d411348d672f,d411348d672f,d411348d672f,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.955,303.23,0.000297,2025-01-02T11:36:00.712920,repeated_handoff,missing_final_boundary
wf_228,req_4fc81077,3,req_4fc81077_AgentB,AgentA,AgentB,agent,agent,AgentB,GROUNDING_CHECK,policy_v3,d411348d672f,d411348d672f,d411348d672f,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.852,252.55,0.000283,2025-01-02T11:36:01.622610,repeated_handoff,missing_final_boundary
wf_228,req_4fc81077,4,req_4fc81077_AgentC,AgentB,AgentC,agent,agent,AgentC,GROUNDING_CHECK,policy_v3,d411348d672f,d411348d672f,d411348d672f,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.86,238.8,0.000273,2025-01-02T11:36:02.380260,repeated_handoff,missing_final_boundary
wf_229,req_2041c480,1,req_2041c480_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,TOXICITY_CHECK,policy_v1,ab7232a7009e,ab7232a7009e,ab7232a7009e,False,USER_TO_AGENT,low,low,PASS,low,0.715,149.04,0.000247,2025-01-02T11:43:00,rag_customer_support,normal_duplicate
wf_229,req_2041c480,2,req_2041c480_RetrievalAgent,PlannerAgent,RetrievalAgent,agent,agent,RetrievalAgent,TOXICITY_CHECK,policy_v1,ab7232a7009e,ab7232a7009e,ab7232a7009e,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.734,133.13,0.000231,2025-01-02T11:43:00.447120,rag_customer_support,normal_duplicate
wf_229,req_2041c480,3,req_2041c480_ComplianceAgent,RetrievalAgent,ComplianceAgent,agent,agent,ComplianceAgent,TOXICITY_CHECK,policy_v1,ab7232a7009e,ab7232a7009e,ab7232a7009e,False,AGENT_TO_AGENT_INTERNAL,low,low,BLOCK,high,0.724,135.86,0.000227,2025-01-02T11:43:00.846510,rag_customer_support,normal_duplicate
wf_229,req_2041c480,4,req_2041c480_FinalAnswer,ComplianceAgent,FinalAnswer,final,final,FinalAnswer,TOXICITY_CHECK,policy_v1,ab7232a7009e,ab7232a7009e,ab7232a7009e,False,AGENT_TO_FINAL_RESPONSE,low,low,PASS,low,0.818,117.58,0.000205,2025-01-02T11:43:01.254090,rag_customer_support,normal_duplicate
wf_230,req_91ec62fd,1,req_91ec62fd_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,TOXICITY_CHECK,policy_v2,9c949bfb5eea,9c949bfb5eea,9c949bfb5eea,False,USER_TO_AGENT,high,high,PASS,low,0.705,180.29,0.000326,2025-01-02T11:50:00,financial_advisory,high_risk_duplicate
wf_230,req_91ec62fd,2,req_91ec62fd_MarketDataTool,PlannerAgent,MarketDataTool,tool,tool,MarketDataTool,TOXICITY_CHECK,policy_v2,9c949bfb5eea,9c949bfb5eea,9c949bfb5eea,False,AGENT_TO_TOOL,high,high,BLOCK,medium,0.91,182.29,0.000331,2025-01-02T11:50:00.540870,financial_advisory,high_risk_duplicate
wf_230,req_91ec62fd,3,req_91ec62fd_RiskModelTool,PlannerAgent,RiskModelTool,tool,tool,RiskModelTool,TOXICITY_CHECK,policy_v2,9c949bfb5eea,9c949bfb5eea,9c949bfb5eea,False,AGENT_TO_TOOL,high,high,PASS,low,0.882,151.06,0.0003,2025-01-02T11:50:01.087740,financial_advisory,high_risk_duplicate
wf_230,req_91ec62fd,4,req_91ec62fd_AggregatorAgent,MarketDataTool,AggregatorAgent,agent,agent,AggregatorAgent,TOXICITY_CHECK,policy_v2,9c949bfb5eea,9c949bfb5eea,9c949bfb5eea,False,TOOL_TO_AGENT,high,high,PASS,low,0.759,178.51,0.000326,2025-01-02T11:50:01.540920,financial_advisory,high_risk_duplicate
wf_230,req_91ec62fd,5,req_91ec62fd_AggregatorAgent,RiskModelTool,AggregatorAgent,agent,agent,AggregatorAgent,TOXICITY_CHECK,policy_v2,9c949bfb5eea,9c949bfb5eea,9c949bfb5eea,False,TOOL_TO_AGENT,high,high,PASS,low,0.829,184.99,0.0003,2025-01-02T11:50:02.076450,financial_advisory,high_risk_duplicate
wf_230,req_91ec62fd,6,req_91ec62fd_ComplianceAgent,AggregatorAgent,ComplianceAgent,agent,agent,ComplianceAgent,TOXICITY_CHECK,policy_v2,9c949bfb5eea,9c949bfb5eea,9c949bfb5eea,False,AGENT_TO_AGENT_INTERNAL,high,high,PASS,low,0.839,169.84,0.000301,2025-01-02T11:50:02.631420,financial_advisory,high_risk_duplicate
wf_230,req_91ec62fd,7,req_91ec62fd_FinalAnswer,ComplianceAgent,FinalAnswer,final,final,FinalAnswer,TOXICITY_CHECK,policy_v2,9c949bfb5eea,9c949bfb5eea,9c949bfb5eea,False,AGENT_TO_FINAL_RESPONSE,high,high,WARN,low,0.466,169.49,0.000318,2025-01-02T11:50:03.140940,financial_advisory,high_risk_duplicate
wf_230,req_91ec62fd,8,req_91ec62fd_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,PROMPT_ATTACK_CHECK,policy_v2,9c949bfb5eea,9c949bfb5eea,9c949bfb5eea,False,USER_TO_AGENT,high,high,PASS,low,0.706,222.39,0.000284,2025-01-02T11:50:03.649410,financial_advisory,high_risk_duplicate
wf_230,req_91ec62fd,9,req_91ec62fd_MarketDataTool,PlannerAgent,MarketDataTool,tool,tool,MarketDataTool,PROMPT_ATTACK_CHECK,policy_v2,9c949bfb5eea,9c949bfb5eea,9c949bfb5eea,False,AGENT_TO_TOOL,high,high,PASS,low,0.876,213.3,0.000278,2025-01-02T11:50:04.316580,financial_advisory,high_risk_duplicate
wf_230,req_91ec62fd,10,req_91ec62fd_RiskModelTool,PlannerAgent,RiskModelTool,tool,tool,RiskModelTool,PROMPT_ATTACK_CHECK,policy_v2,9c949bfb5eea,9c949bfb5eea,9c949bfb5eea,False,AGENT_TO_TOOL,high,high,PASS,low,0.964,300.87,0.000279,2025-01-02T11:50:04.956480,financial_advisory,high_risk_duplicate
wf_230,req_91ec62fd,11,req_91ec62fd_AggregatorAgent,MarketDataTool,AggregatorAgent,agent,agent,AggregatorAgent,PROMPT_ATTACK_CHECK,policy_v2,9c949bfb5eea,9c949bfb5eea,9c949bfb5eea,False,TOOL_TO_AGENT,high,high,PASS,low,0.911,285.09,0.00031,2025-01-02T11:50:05.859090,financial_advisory,high_risk_duplicate
wf_230,req_91ec62fd,12,req_91ec62fd_AggregatorAgent,RiskModelTool,AggregatorAgent,agent,agent,AggregatorAgent,PROMPT_ATTACK_CHECK,policy_v2,9c949bfb5eea,9c949bfb5eea,9c949bfb5eea,False,TOOL_TO_AGENT,high,high,PASS,low,0.706,286.89,0.00032,2025-01-02T11:50:06.714360,financial_advisory,high_risk_duplicate
wf_230,req_91ec62fd,13,req_91ec62fd_ComplianceAgent,AggregatorAgent,ComplianceAgent,agent,agent,ComplianceAgent,PROMPT_ATTACK_CHECK,policy_v2,9c949bfb5eea,9c949bfb5eea,9c949bfb5eea,False,AGENT_TO_AGENT_INTERNAL,high,high,PASS,low,0.713,230.69,0.000278,2025-01-02T11:50:07.575030,financial_advisory,high_risk_duplicate
wf_230,req_91ec62fd,14,req_91ec62fd_FinalAnswer,ComplianceAgent,FinalAnswer,final,final,FinalAnswer,PROMPT_ATTACK_CHECK,policy_v2,9c949bfb5eea,9c949bfb5eea,9c949bfb5eea,False,AGENT_TO_FINAL_RESPONSE,high,high,PASS,low,0.882,207.86,0.000332,2025-01-02T11:50:08.267100,financial_advisory,high_risk_duplicate
wf_231,req_1c5850e5,1,req_1c5850e5_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,PII_CHECK,policy_v3,7c034e70c3b4,7c034e70c3b4,7c034e70c3b4,False,USER_TO_AGENT,low,low,PASS,low,0.92,132.77,5.3e-05,2025-01-02T11:57:00,code_generation,malformed
wf_231,req_1c5850e5,2,req_1c5850e5_CodeGenTool,PlannerAgent,CodeGenTool,tool,tool,CodeGenTool,PII_CHECK,policy_v3,7c034e70c3b4,7c034e70c3b4,7c034e70c3b4,False,AGENT_TO_TOOL,low,low,PASS,low,0.839,104.23,5e-05,2025-01-02T11:57:00.398310,code_generation,malformed
wf_231,req_1c5850e5,3,req_1c5850e5_ReviewerAgent,CodeGenTool,ReviewerAgent,agent,agent,ReviewerAgent,PII_CHECK,policy_v2,7c034e70c3b4,7c034e70c3b4,7c034e70c3b4,False,TOOL_TO_AGENT,low,low,PASS,low,0.736,129.8,4.6e-05,2025-01-02T11:57:00.711000,code_generation,malformed
wf_231,req_1c5850e5,4,req_1c5850e5_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,PROMPT_ATTACK_CHECK,policy_v3,7c034e70c3b4,7c034e70c3b4,7c034e70c3b4,False,USER_TO_AGENT,low,low,PASS,low,0.848,213.23,0.000209,2025-01-02T11:57:01.100400,code_generation,malformed
wf_231,req_1c5850e5,5,req_1c5850e5_CodeGenTool,PlannerAgent,CodeGenTool,tool,tool,CodeGenTool,PROMPT_ATTACK_CHECK,policy_v3,7c034e70c3b4,7c034e70c3b4,7c034e70c3b4,False,AGENT_TO_TOOL,low,low,PASS,low,0.707,183.75,0.000209,2025-01-02T11:57:01.740090,code_generation,malformed
wf_231,req_1c5850e5,6,req_1c5850e5_ReviewerAgent,CodeGenTool,ReviewerAgent,agent,agent,ReviewerAgent,PROMPT_ATTACK_CHECK,policy_v2,7c034e70c3b4,7c034e70c3b4,7c034e70c3b4,False,TOOL_TO_AGENT,low,low,PASS,low,0.955,180.7,0.000242,2025-01-02T11:57:02.291340,code_generation,malformed
wf_232,req_b4b31732,1,req_b4b31732_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,PII_CHECK,policy_v1,093b80bfb1de,093b80bfb1de,093b80bfb1de,False,USER_TO_AGENT,high,high,PASS,low,0.977,142.96,6.2e-05,2025-01-02T12:04:00,healthcare_triage,high_risk_duplicate
wf_232,req_b4b31732,2,req_b4b31732_TriageAgent,PlannerAgent,TriageAgent,agent,agent,TriageAgent,PII_CHECK,policy_v1,093b80bfb1de,093b80bfb1de,093b80bfb1de,False,AGENT_TO_AGENT_INTERNAL,high,high,PASS,low,0.805,181.15,6.2e-05,2025-01-02T12:04:00.428880,healthcare_triage,high_risk_duplicate
wf_232,req_b4b31732,3,req_b4b31732_ComplianceAgent,TriageAgent,ComplianceAgent,agent,agent,ComplianceAgent,PII_CHECK,policy_v1,093b80bfb1de,093b80bfb1de,093b80bfb1de,False,AGENT_TO_AGENT_INTERNAL,high,high,PASS,low,0.744,151.69,6.5e-05,2025-01-02T12:04:00.972330,healthcare_triage,high_risk_duplicate
wf_232,req_b4b31732,4,req_b4b31732_FinalAnswer,ComplianceAgent,FinalAnswer,final,final,FinalAnswer,PII_CHECK,policy_v1,093b80bfb1de,093b80bfb1de,093b80bfb1de,False,AGENT_TO_FINAL_RESPONSE,high,high,PASS,low,0.823,179.28,7e-05,2025-01-02T12:04:01.427400,healthcare_triage,high_risk_duplicate
